observation_id,tier,cluster_code,subject_strong,question_code,tag,status,created_at,contaminated_detail,obs_text
4008,A-root-verse-reading,M83,G2212,D7.7.1,answered-no-flag,draft,2026-09-18T11:12:41Z,"John.20.15:G2424G role=['T7', 'T8'] live=['T7']; John.20.15:G2962H role=['M72', 'T7'] live=['M72']","The operation 'seeking' is initiated by Mary (addressed as 'you') and directed toward the missing body of Jesus ('whom') — Jesus as questioner surfaces the operation, but the seeker-party is Mary, the sought object is Jesus/his body."
4023,A-root-verse-reading,M83,G1567,M0.6.5,no-direct-connection,draft,2026-09-18T11:12:41Z,"Acts.15.17:G2962G role=['M72', 'T7'] live=['T7']","Other M-code tags present in this verse (M72, M42) belong to other clusters (Lord-title, calling/naming) and are not directly related to the seeking-action from this cluster's vantage point; ekzeteo names the approach toward the Lord while the M42/M72 words name the Lord's own identity and calling of the Gentiles — parallel but distinct functions."
4024,A-root-verse-reading,M83,G1567,D7.7.1,answered-no-flag,draft,2026-09-18T11:12:41Z,"Acts.15.17:G2962G role=['M72', 'T7'] live=['T7']","The operation 'seek' is initiated by the remnant of mankind and all the Gentiles (party-tagged group), directed toward 'the Lord' as the sought object — establishing a movement from the human party toward the divine party."
4058,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T11:12:41Z,"Ps.40.16:H3068G role=['T10', 'T7'] live=['T7']","Other M-code words present (M04 rejoice/glad, M51 love, M45 salvation, M22 great) describe the worshippers' emotional and devotional responses that flow FROM seeking God but are not themselves the seeking-act; this cluster's vantage adds that baqash names the initiating approach which these other characteristics presuppose as their occasion."
4059,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:12:41Z,"Ps.40.16:H3068G role=['T10', 'T7'] live=['T7']","The operation 'seek' is initiated by 'all who' (the worshipping party) and directed toward 'you' (God, the second party) — establishing the human-to-divine approach that grounds the psalm's praise."
4061,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T11:12:41Z,"Ps.70.4:H0430G role=['T10', 'T2', 'T7'] live=['T7']","As in the parallel Ps 40:16, other M-codes present (M04 rejoice/glad, M51 love, M79 salvation, M22 great) name responses flowing from the act of seeking God rather than the seeking-act itself; this cluster's vantage adds that baqash marks the initiating approach that occasions the joy and praise named by those other characteristics."
4062,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:12:42Z,"Ps.70.4:H0430G role=['T10', 'T2', 'T7'] live=['T7']","The operation 'seek' is initiated by 'all who' (worshippers, human party) and directed toward 'you' (God, divine party) — the same human-to-divine directional pattern as in Ps 40:16."
4077,A-root-verse-reading,M83,H1875,M0.6.5,no-direct-connection,draft,2026-09-18T11:12:42Z,"Deut.18.19:H0376G role=['T2', 'T8'] live=['T8']; Deut.18.19:H1697G role=['M65', 'T2'] live=['M65']; Deut.18.19:H1696G role=['M42', 'T3'] live=['M42']","Other M-code words present (M41 listen, M65 words) name the prophetic-word context that darash's accountability presupposes — the listening/word-characteristics describe what is required to be heeded, while darash itself names the consequence-mechanism for failing to heed; related in narrative logic but functionally distinct."
4078,A-root-verse-reading,M83,H1875,D7.7.1,answered-no-flag,draft,2026-09-18T11:12:42Z,"Deut.18.19:H0376G role=['T2', 'T8'] live=['T8']; Deut.18.19:H1697G role=['M65', 'T2'] live=['M65']; Deut.18.19:H1696G role=['M42', 'T3'] live=['M42']","The operation 'require' is initiated by God ('I myself', divine party) and directed toward 'him' (the disobedient hearer, human party) — establishing a divine-to-human accountability action."
4080,A-root-verse-reading,M83,H1875,M0.6.5,no-direct-connection,draft,2026-09-18T11:12:42Z,"1Kgs.14.5:H3068G role=['T10', 'T7'] live=['T7']; 1Kgs.14.5:H0281H role=['T2', 'T8'] live=['T8']; 1Kgs.14.5:H0935G role=['T10', 'T3'] live=['T3']","Other M-code word present (M03/M21/M73 sick) names the occasion/motive for the inquiry (the son's illness) rather than the seeking-act itself; this cluster's vantage adds that darash here names the mother's approach to the prophet prompted by that illness, a distinct relational move from the illness-characteristic itself."
4081,A-root-verse-reading,M83,H1875,D7.7.1,answered-no-flag,draft,2026-09-18T11:12:42Z,"1Kgs.14.5:H3068G role=['T10', 'T7'] live=['T7']; 1Kgs.14.5:H0281H role=['T2', 'T8'] live=['T8']; 1Kgs.14.5:H0935G role=['T10', 'T3'] live=['T3']",The operation 'inquire' is initiated by the wife of Jeroboam (human party) and directed toward Ahijah the prophet (party who mediates divine word) — a human-to-prophet consultative movement seeking word about her sick son.
4083,A-root-verse-reading,M83,H1875,M0.6.5,no-direct-connection,draft,2026-09-18T11:12:42Z,"2Kgs.1.3:H3068G role=['T10', 'T7'] live=['T7']; 2Kgs.1.3:H1696G role=['M42', 'T3'] live=['M42']; 2Kgs.1.3:H6965B role=['M08', 'M74', 'T10', 'T3'] live=['M08']","Other M-code tags present (M08/M74 arise, M37 meet) describe the messenger-angel's commissioning action and the encounter itself, not the inquiry-act; this cluster's vantage adds that darash here specifically names the illegitimate object of the seeking (Baal-zebub) which the arising/meeting sequence is sent to confront and correct."
4084,A-root-verse-reading,M83,H1875,D7.7.1,answered-no-flag,draft,2026-09-18T11:12:42Z,"2Kgs.1.3:H3068G role=['T10', 'T7'] live=['T7']; 2Kgs.1.3:H1696G role=['M42', 'T3'] live=['M42']; 2Kgs.1.3:H6965B role=['M08', 'M74', 'T10', 'T3'] live=['M08']","The operation 'inquire' is initiated by King Ahaziah (via his messengers, human party) and directed toward Baal-zebub, the god of Ekron (false-deity party) — a human-to-pagan-deity consultative movement that the Lord's angel is sent to rebuke."
4123,A-root-verse-reading,M83,H1245,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T11:14:29Z,"Song.5.6:H5674A role=['M02', 'M08', 'M56', 'T10', 'T3'] live=['T3']; Song.5.6:H1696G role=['M42', 'T3'] live=['M42']; Song.5.6:H6030B role=['M22', 'T3'] live=['T3']",No other M-code characteristic is tagged in Song.5.6 alongside H1245's seeking.
4124,A-root-verse-reading,M83,H1245,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T11:14:29Z,"Isa.45.19:H1696G role=['M42', 'T3'] live=['M42']; Isa.45.19:H0776G role=['T10', 'T13'] live=['T10']; Isa.45.19:H3068G role=['T10', 'T7'] live=['T7']",No other M-code characteristic is tagged in Isa.45.19 alongside H1245's seeking (the vain-seeking of oracles from Jacob's offspring stands alone as the M-code element).
4125,A-root-verse-reading,M83,H1245,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T11:14:29Z,"Ezek.33.8:H1696G role=['M42', 'T3'] live=['M42']; Ezek.33.8:H1870G role=['M76', 'T2'] live=['M76']; Ezek.33.8:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']",No other M-code characteristic is tagged in Ezek.33.8 alongside H1245's blood-requiring; the wicked/iniquity terms present are role-tagged but not this cluster's home strongs.
4126,A-root-verse-reading,M83,H1245,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T11:14:29Z,"1Chr.16.10:H1984H role=['M08', 'M16', 'M22', 'T3'] live=['M08']; 1Chr.16.10:H6944G role=['M61', 'T2'] live=['M61']; 1Chr.16.10:H3820A role=['M47', 'T10'] live=['M47']",No other M-code characteristic is tagged in Ps.105.3 alongside H1245's seeking of the Lord.
4127,A-root-verse-reading,M83,H1245,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T11:14:29Z,"Neh.5.18:H6629G role=['T10', 'T13'] live=['T13']; Neh.5.18:H7235A role=['M23', 'T3'] live=['M23']; Neh.5.18:H3513H role=['M03', 'M16', 'M71', 'T3'] live=['M03', 'T3']",No other M-code characteristic is tagged in Neh.5.18 alongside H1245's non-demand of the governor's allowance.
4128,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:14:29Z,"Song.5.6:H5674A role=['M02', 'M08', 'M56', 'T10', 'T3'] live=['T3']; Song.5.6:H1696G role=['M42', 'T3'] live=['M42']; Song.5.6:H6030B role=['M22', 'T3'] live=['T3']","In Song.5.6, H1245 (sought) is an operation initiated by the female speaker ('I sought him'), directed toward her absent beloved -- a party present by reference though physically gone; the operation fails ('found him not')."
4129,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:14:29Z,"Isa.45.19:H1696G role=['M42', 'T3'] live=['M42']; Isa.45.19:H0776G role=['T10', 'T13'] live=['T10']; Isa.45.19:H3068G role=['T10', 'T7'] live=['T7']","In Isa.45.19, H1245 (Seek) is an imperative operation attributed by the Lord to the offspring of Jacob, directed toward himself ('Seek me') -- but the Lord denies having commanded it 'in vain', so the operation's directedness is negated/contrasted rather than affirmed."
4130,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:14:29Z,"Ezek.33.8:H1696G role=['M42', 'T3'] live=['M42']; Ezek.33.8:H1870G role=['M76', 'T2'] live=['M76']; Ezek.33.8:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']","In Ezek.33.8, H1245 (require) is an operation initiated by the Lord (first person 'I will require'), directed toward the negligent watchman/prophet ('at your hand') regarding the wicked person's blood."
4131,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:14:29Z,"1Chr.16.10:H1984H role=['M08', 'M16', 'M22', 'T3'] live=['M08']; 1Chr.16.10:H6944G role=['M61', 'T2'] live=['M61']; 1Chr.16.10:H3820A role=['M47', 'T10'] live=['M47']","In 1Chr.16.10 and Ps.105.3, H1245 (seek) is an operation initiated by worshippers ('those who seek'), directed toward the Lord as its object."
4132,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:14:29Z,"Neh.5.18:H6629G role=['T10', 'T13'] live=['T13']; Neh.5.18:H7235A role=['M23', 'T3'] live=['M23']; Neh.5.18:H3513H role=['M03', 'M16', 'M71', 'T3'] live=['M03', 'T3']","In Neh.5.18, H1245 (demand, negated) is an operation Nehemiah as first-person narrator explicitly declines to initiate, directed toward the governor's food allowance -- the operation is withheld rather than performed, out of consideration for the burdened people."
4148,A-root-verse-reading,M83,H1875,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T11:14:29Z,"2Kgs.1.6:H0376G role=['T2', 'T8'] live=['T8']; 2Kgs.1.6:H7725G role=['M11', 'M81', 'T3'] live=['T3']; 2Kgs.1.6:H4428G role=['M72', 'T2', 'T7'] live=['M72']",No other M-code characteristic is tagged in 2Kgs.1.16 alongside H1875's inquiring of Baal-zebub.
4149,A-root-verse-reading,M83,H1875,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T11:14:29Z,"Ezek.20.3:H1696G role=['M42', 'T3'] live=['M42']; Ezek.20.3:H0935G role=['T10', 'T3'] live=['T3']; Ezek.20.3:H2416A role=['M25', 'M44', 'T8'] live=['M25']",No other M-code characteristic is tagged in Ezek.20.3 alongside H1875's inquiring/refusal to be inquired of.
4150,A-root-verse-reading,M83,H1875,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T11:14:29Z,"Esth.10.3:H4428G role=['M72', 'T2', 'T7'] live=['M72']; Esth.10.3:H1419A role=['T2', 'T8'] live=['T2']; Esth.10.3:H2896B role=['M05', 'M18', 'T2'] live=['M05']",No other M-code characteristic is tagged in Esth.10.3 alongside H1875's seeking of the people's welfare; the adjacent 'welfare' term (H2896B) carries other M-codes but is not this cluster's home strong.
4151,A-root-verse-reading,M83,H1875,D7.7.1,answered-no-flag,draft,2026-09-18T11:14:29Z,"2Kgs.1.6:H0376G role=['T2', 'T8'] live=['T8']; 2Kgs.1.6:H7725G role=['M11', 'M81', 'T3'] live=['T3']; 2Kgs.1.6:H4428G role=['M72', 'T2', 'T7'] live=['M72']","In 2Kgs.1.6, H1875 (inquire) is an operation initiated by the king (Ahaziah, referenced via 'you are sending'), directed toward Baal-zebub, the god of Ekron, via messengers."
4152,A-root-verse-reading,M83,H1875,D7.7.1,answered-no-flag,draft,2026-09-18T11:14:29Z,"2Kgs.1.16:H1696G role=['M42', 'T3'] live=['M42']; 2Kgs.1.16:H3068G role=['T10', 'T7'] live=['T7']; 2Kgs.1.16:H0430G role=['T10', 'T2', 'T7'] live=['T7']","In 2Kgs.1.16, H1875 (inquire) is an operation initiated by the king through his sent messengers, directed toward Baal-zebub of Ekron and, in the second instance, toward 'his word' (the deity's oracular response)."
4153,A-root-verse-reading,M83,H1875,D7.7.1,answered-no-flag,draft,2026-09-18T11:14:29Z,"Ezek.20.3:H1696G role=['M42', 'T3'] live=['M42']; Ezek.20.3:H0935G role=['T10', 'T3'] live=['T3']; Ezek.20.3:H2416A role=['M25', 'M44', 'T8'] live=['M25']","In Ezek.20.3, H1875 (inquire) is an operation initiated by the elders of Israel, directed toward the Lord God via the prophet; the Lord in turn (Niphal) refuses to be the target/object of such enquiry from this rebellious party."
4154,A-root-verse-reading,M83,H1875,D7.7.1,answered-no-flag,draft,2026-09-18T11:14:29Z,"Esth.10.3:H4428G role=['M72', 'T2', 'T7'] live=['M72']; Esth.10.3:H1419A role=['T2', 'T8'] live=['T2']; Esth.10.3:H2896B role=['M05', 'M18', 'T2'] live=['M05']","In Esth.10.3, H1875 (sought) is an operation initiated by Mordecai, directed toward the welfare of his people -- a benevolent operation aimed at a collective party's good rather than at a deity."
4183,A-root-verse-reading,M83,H1875,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T11:17:30Z,"Ezek.36.37:H1004M role=['T10', 'T2'] live=['T2']; Ezek.36.37:H7235A role=['M23', 'T3'] live=['M23']; Ezek.36.37:H6629G role=['T10', 'T13'] live=['T13']",No other M-code characteristic co-occurs with darash in Ezek.36.37.
4184,A-root-verse-reading,M83,H1875,M0.6.5,tightly-related,draft,2026-09-18T11:17:30Z,"1Chr.16.11:H3068G role=['T10', 'T7'] live=['T7']; 1Chr.16.11:H6440G role=['M02', 'M50', 'T14', 'T2'] live=['T14']; Ps.105.4:H3068G role=['T10', 'T7'] live=['T7']","In 1Chr.16.11/Ps.105.4, darash ('seek') co-occurs with M83's own H1245 (baqash, also 'seek') and M23 (H5797, strength). The two seeking-verbs together intensify the plea: seeking the Lord's strength AND presence are portrayed as parallel, mutually reinforcing acts of devotion rather than distinct characteristics competing for attention."
4202,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:17:30Z,"Deut.13.10:H0068G role=['T10', 'T12', 'T2'] live=['T12']; Deut.13.10:H3068G role=['T10', 'T7'] live=['T7']; Deut.13.10:H0430G role=['T10', 'T2', 'T7'] live=['T7']","In Deut.13.10, the operation 'sought' (baqash, role-T3-tagged 'away'/draw-away action paired with it) is initiated by the false enticer (implicit 3ms subject) and directed toward 'you' (the Israelite addressee), aiming to draw them away from the Lord -- an operation of subversive persuasion targeting the covenant party."
4203,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:17:30Z,"1Sam.16.16:H6440G role=['M02', 'M50', 'T14', 'T2'] live=['T14']; 1Sam.16.16:H0376G role=['T2', 'T8'] live=['T8']; 1Sam.16.16:H7451A role=['M24', 'M58'] live=['M58']","In 1Sam.16.16, the seeking operation is initiated by the servants (at the lord's command) and directed toward finding 'a man skillful in playing the lyre' -- the party sought is the skilled musician, a benign procurement operation."
4204,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:17:30Z,"1Sam.23.10:H3068G role=['T10', 'T7'] live=['T7']; 1Sam.23.10:H0430G role=['T10', 'T2', 'T7'] live=['T7']; 1Sam.23.10:H0935G role=['T10', 'T3'] live=['T3']","In 1Sam.23.10, the seeking is initiated by Saul and directed toward David (via the city of Keilah he intends to enter and destroy) -- an operation of hostile pursuit against David as the target party."
4206,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:17:30Z,"2Sam.16.11:H3068G role=['T10', 'T7'] live=['T7']","In 2Sam.16.11, the seeking operation is initiated by Absalom (David's son) and directed toward David's own 'life' -- David the speaker is the target party of this hostile pursuit."
4207,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T11:17:30Z,"2Sam.17.20:H0935G role=['T10', 'T3'] live=['T3']; 2Sam.17.20:H1004B role=['T10', 'T2'] live=['T2']; 2Sam.17.20:H5674A role=['M02', 'M08', 'M56', 'T10', 'T3'] live=['T3']","In 2Sam.17.20, the seeking operation is initiated by Absalom's servants and directed toward finding Ahimaaz and Jonathan, the two fleeing messengers -- an unsuccessful search operation targeting these two parties."
