cluster_code,strong,gloss,language,source,confidence,review_flag,rationale
T8,H0682A,Azel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Benjamin living at the time of Divided Monarchy, first mentioned at 1Ch.8.37;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0683,Azaliah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, first mentioned at 2Ki.22.3;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0684H,Ozem,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Judah living at the time of United Monarchy, only mentioned at 1Ch.2.25;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0704,Arba,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living before Israel's Monarchy, first mentioned at Jos.14.15;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0709H,Argob,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at 2Ki.15.25;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0714G,Ard,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Benjamin living at the time of Egypt and Wilderness, only mentioned at Gen.46.21;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0714H,Ard,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Benjamin living at the time of Egypt and Wilderness, only mentioned at Num.26.40;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0716,Ardite,Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man from the tribe of Benjamin living at the time of Egypt and Wilderness, only mentioned at Num.26.40;"""
T8,H0728,Araunah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of United Monarchy, first mentioned at 2Sa.24.16;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0733I,Arah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Neh.6.18;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0740G,Ariel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Ezr.8.16;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0745,Arieh,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at 2Ki.15.25;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0746A,Arioch,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A king in Mesopotamia living at the time of the Patriarchs, first mentioned at Gen.14.1;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0746B,Arioch,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, first mentioned at Dan.2.14;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0758G,Aram,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.10.22;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0764,Armoni,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Benjamin living at the time of United Monarchy, only mentioned at 2Sa.21.8;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0767,Oren,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Judah living at the time of United Monarchy, only mentioned at 1Ch.2.25;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0771,Ornan,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of United Monarchy, first mentioned at 2Sa.24.16;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0775,Arpachshad,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.10.22;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0777,Arza,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at 1Ki.16.9;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0783A,Artaxerxes,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A king living at the time of Exile and Return, first mentioned at Ezr.4.7 (though some think this is another Artaxerxes);"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0783B,Artaxerxes,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A king living at the time of Exile and Return, first mentioned at Ezr.4.7 (though some think this is another Artaxerxes);"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0802,,,migration-20260905-decfgification,,0,"new assignment 2026-09-05 (no prior cluster_strong row) -- ishah, gloss 'woman' -- evidence-checked live (no prior cluster_strong row)"
T8,H0805B,Ashurite,Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""Jacob's son who founded the tribe of Asher living at the time of the Patriarchs, first mentioned at Gen.30.13;"""
T8,H0806,Ashhur,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Judah living at the time of Egypt and Wilderness, first mentioned at 1Ch.2.24;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0812G,Eshcol,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.14.13;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0828,Ashpenaz,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Dan.1.3;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0836,Asher,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""Jacob's son who founded the tribe of Asher living at the time of the Patriarchs, first mentioned at Gen.30.13;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0841,Asharelah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Levi living at the time of Divided Monarchy, first mentioned at 1Ch.25.2;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0843,Asherite,Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""Jacob's son who founded the tribe of Asher living at the time of the Patriarchs, first mentioned at Gen.30.13;"""
T8,H0844G,Asriel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Manasseh living at the time of Egypt and Wilderness, first mentioned at Num.26.31;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0856,Ethbaal,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at 1Ki.16.31;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H0863G,Ittai,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""David's compatriot living at the time of United Monarchy, first mentioned at 2Sa.15.19;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
