verse_span_id,ve_nr,ve_label,value,from_span,to_span,resolution,pair_kind
263555,114,discovery,maaneh (answer/response) — 'a SOFT answer turns away wrath'; the gentle reply disarms anger. Emergent: the (soft) answer as the peacemaking word that quenches wrath. One of the great sayings on speech.,,,,note
263555,115,role,characteristic,,,,value
263555,116,locus,internal:ib-state,,,,value
263557,101,sense,wrath — turned away by a soft answer,,,,value
263557,102,type,affect,,,,value
263557,104,seat,none,,,none,flag
263557,105,bearer,the angry (pacified),,263557,inferred,flag
263557,106,operation,the wrath/hot anger that a gentle answer turns away,,,,event
263557,107,target,the soft answer that defuses it (263555),,263557,inferred,flag
263557,108,manner,none,,,none,flag
263557,112,coupling,welded to the gentleness that quenches it,,263557,inferred,flag
263557,114,discovery,chemah (wrath/hot anger) — 'turns away WRATH'; the fury that a soft word can quench. Anger is not fixed — a gentle answer disarms it.,,,,note
263557,115,role,characteristic,,,,value
263557,116,locus,internal:ib-state,,,,value
263558,101,sense,harshness — a grievous word that stirs up anger,,,,value
263558,102,type,action,,,,value
263558,104,seat,none,,,none,flag
263558,105,bearer,the harsh speaker,,263558,inferred,flag
263558,106,operation,"the harsh, painful word that provokes and stirs up anger",,,,event
263558,107,target,the anger it stirs (263561),,263558,inferred,flag
263558,108,manner,none,,,none,flag
263558,112,coupling,welded to the wrath it kindles,263558,263561,span,pair
263558,114,discovery,"etseb (pain/grief) — 'a HARSH word stirs up anger'; the hurtful, grievous word inflames. Speech kindles or quenches; the harsh word ignites.",,,,note
263558,115,role,characteristic,,,,value
263558,116,locus,internal:ib-state,,,,value
263561,101,sense,anger — stirred up by a harsh word,,,,value
263561,102,type,affect,,,,value
263561,104,seat,none,,,none,flag
263561,105,bearer,the provoked,,263561,inferred,flag
263561,106,operation,the anger that a harsh word kindles and stirs up,,,,event
263561,107,target,the harsh word that stirs it (263558),,263561,inferred,flag
263561,108,manner,none,,,none,flag
263561,112,coupling,welded to the harshness that provokes it,,263561,inferred,flag
263561,114,discovery,aph (anger/nose) — 'stirs up ANGER'; the anger a grievous word kindles. The mouth is the fire-starter or the fire-quencher.,,,,note
263561,115,role,characteristic,,,,value
263561,116,locus,internal:ib-state,,,,value
263562,101,sense,severity — the grievous discipline for the wayward,,,,value
263562,102,type,state,,,,value
263562,104,seat,none,,,none,flag
263562,105,bearer,the wayward,,263562,inferred,flag
263562,106,operation,the severe/grievous discipline awaiting the one who forsakes the way,,,,event
263562,107,target,the reproof-hater's death (263566),,263562,inferred,flag
263562,108,manner,none,,,none,flag
263562,112,coupling,welded to the deadly end of resisting correction,263562,263566,span,pair
263562,114,discovery,ra (evil/grievous/severe) — 'there is SEVERE discipline for him who forsakes the way'; abandoning the right way brings harsh correction. The grievous cost of straying.,,,,note
263562,115,role,characteristic,,,,value
263562,116,locus,internal:ib-state,,,,value
263566,101,sense,"hatred — of reproof, which ends in death",,,,value
263566,102,type,affect,,,,value
263566,104,seat,none,,,none,flag
263566,105,bearer,the reproof-hater,,263566,inferred,flag
263566,106,operation,the hating of reproof that ends in death,,,,event
263566,107,target,the severe discipline of straying (263562),,263566,inferred,flag
263566,108,manner,none,,,none,flag
263566,112,coupling,welded to the harsh end of resisting correction,,263566,inferred,flag
263566,114,discovery,sane (hate) — 'whoever HATES reproof will die'; to hate correction is to choose death. The ultimate cost of the unteachable heart.,,,,note
263566,115,role,characteristic,,,,value
263566,116,locus,internal:ib-state,,,,value
263574,101,sense,the heart — fully open before the LORD,,,,value
263574,102,type,seat,,,,value
263574,104,seat,none,,,none,flag
263574,105,bearer,the children of man,,263574,inferred,flag
263574,106,operation,"the hearts of men, laid utterly open and known before the LORD",,,,event
263574,107,target,"(Sheol and Abaddon, equally open)",,263574,inferred,flag
263574,108,manner,none,,,none,flag
263574,112,coupling,the inmost heart under the total gaze of God,,263574,inferred,flag
263574,114,discovery,"leb (heart) — 'how much more the HEARTS of the children of man'; if even the realm of the dead lies open before God, how much more the human heart. The divine omniscience reaches the inmost self — nothing is hidden. A profound word on the exposed inner life (cf 15:3).",,,,note
263574,115,role,characteristic,,,,value
263574,116,locus,internal:ib-state,,,,value
263577,101,sense,scorn — who dislikes reproof and shuns the wise,,,,value
263577,102,type,disposition,,,,value
263577,104,seat,none,,,none,flag
263577,105,bearer,the scoffer,,263577,inferred,flag
263577,106,operation,the scoffer who resents reproof and refuses to go to the wise,,,,event
263577,107,target,his dislike of reproof (263579),,263577,inferred,flag
263577,108,manner,none,,,none,flag
263577,112,coupling,welded to the aversion to correction that marks him,263577,263579,span,pair
263577,114,discovery,luts (scoff/mock) — 'a SCOFFER does not like to be reproved'; scorn hates correction and avoids the wise who would give it. Self-imposed isolation from wisdom.,,,,note
263577,115,role,characteristic,,,,value
263577,116,locus,internal:ib-state,,,,value
263579,101,sense,aversion — the scoffer does not love to be reproved,,,,value
263579,102,type,affect,,,,value
263579,104,seat,none,,,none,flag
263579,105,bearer,the scoffer,,263579,inferred,flag
263579,106,operation,the scoffer's dislike/non-love of being reproved,,,,event
263579,107,target,the scorn that produces it (263577),,263579,inferred,flag
263579,108,manner,none,,,none,flag
263579,112,coupling,welded to the contempt that hates correction,,263579,inferred,flag
263579,114,discovery,aheb (love/like) NEGATED — 'does not LIKE to be reproved'; the scoffer's aversion to correction. He loves his scorn more than the truth that would heal him.,,,,note
263579,115,role,characteristic,,,,value
263579,116,locus,internal:ib-state,,,,value
263584,101,sense,wisdom — whom the scoffer will not approach,,,,value
263584,102,type,disposition,,,,value
263584,104,seat,none,,,none,flag
263584,105,bearer,the wise (avoided),,263584,inferred,flag
263584,106,operation,the wise whom the scoffer refuses to go to,,,,event
263584,107,target,(the scoffer who shuns them),,263584,inferred,flag
263584,108,manner,none,,,none,flag
263584,112,coupling,the wisdom the scoffer will not seek,,263584,inferred,flag
263584,114,discovery,"chakam (wise) — 'he will not go to the WISE'; the scoffer avoids the very wise who could help him, cutting himself off from wisdom. Pride's self-quarantine.",,,,note
263584,115,role,characteristic,,,,value
263584,116,locus,internal:ib-state,,,,value
263585,101,sense,gladness — a glad heart that brightens the face,,,,value
263585,102,type,affect,,,,value
263585,104,seat,none,,,none,flag
263585,105,bearer,the glad-hearted,,263585,inferred,flag
263585,106,operation,the gladness of heart that shows in a cheerful face,,,,event
263585,107,target,the heart it gladdens (263586),,263585,inferred,flag
263585,108,manner,none,,,none,flag
263585,112,coupling,welded to the heart whose gladness it is,263585,263586,span,pair
263585,114,discovery,sameach (glad) — 'a GLAD heart makes a cheerful face'; inner gladness surfaces in the countenance. The face is the heart's window.,,,,note
263585,115,role,characteristic,,,,value
263585,116,locus,internal:ib-state,,,,value
263586,101,sense,"the heart — glad, brightening the face",,,,value
263586,102,type,seat,,,,value
263586,104,seat,none,,,none,flag
263586,105,bearer,the glad-hearted,,263586,inferred,flag
263586,106,operation,the glad heart whose joy makes the face cheerful,,,,event
263586,107,target,its gladness (263585),,263586,inferred,flag
263586,108,manner,none,,,none,flag
263586,112,coupling,welded to the gladness that fills it,,263586,inferred,flag
263586,114,discovery,leb (heart) — 'a glad HEART makes a cheerful face'; the heart governs the countenance. Inner state written on the face.,,,,note
263586,115,role,characteristic,,,,value
263586,116,locus,internal:ib-state,,,,value
263587,101,sense,cheerfulness — the bright face a glad heart makes,,,,value
263587,102,type,state,,,,value
263587,104,seat,none,,,none,flag
263587,105,bearer,the glad-hearted,,263587,inferred,flag
263587,106,operation,"the cheerful, bright face that a glad heart produces",,,,event
263587,107,target,"(the crushed spirit of sorrow, by contrast)",,263587,inferred,flag
263587,108,manner,none,,,none,flag
263587,112,coupling,the bright face set against the crushed spirit,,263587,inferred,flag
263587,114,discovery,"yatab (do well/make good/be bright) — 'makes a CHEERFUL face'; the outward brightness of inner gladness, against the crushed spirit of heart-sorrow.",,,,note
263587,115,role,characteristic,,,,value
263587,116,locus,internal:ib-state,,,,value
263590,101,sense,the heart — whose sorrow crushes the spirit,,,,value
263590,102,type,seat,,,,value
263590,104,seat,none,,,none,flag
263590,105,bearer,the sorrowful,,263590,inferred,flag
263590,106,operation,the heart whose sorrow crushes and breaks the spirit,,,,event
263590,107,target,the spirit it crushes (263591),,263590,inferred,flag
263590,108,manner,none,,,none,flag
263590,112,coupling,welded to the spirit its sorrow breaks,263590,263591,span,pair
263590,114,discovery,leb (heart) — 'by SORROW of heart the spirit is crushed'; grief in the heart shatters the whole inner life. Heart-sorrow is spirit-crushing.,,,,note
263590,115,role,characteristic,,,,value
263590,116,locus,internal:ib-state,,,,value
263591,101,sense,the spirit — crushed by heart-sorrow,,,,value
263591,102,type,seat,,,,value
263591,104,seat,none,,,none,flag
263591,105,bearer,the sorrowful,,263591,inferred,flag
263591,106,operation,the spirit/inner life that heart-sorrow crushes and breaks,,,,event
263591,107,target,the heart-sorrow that crushes it (263590),,263591,inferred,flag
263591,108,manner,none,,,none,flag
263591,112,coupling,welded to the sorrow that shatters it,,263591,inferred,flag
263591,114,discovery,ruach (spirit) — 'the SPIRIT is crushed'; grief breaks the spirit (cf 15:4; 17:22; 18:14). The inner life bows under heart-sorrow.,,,,note
263591,115,role,characteristic,,,,value
263591,116,locus,internal:ib-state,,,,value
263593,101,sense,"the heart — of the discerning, seeking knowledge",,,,value
263593,102,type,seat,,,,value
263593,104,seat,none,,,none,flag
263593,105,bearer,the discerning,,263593,inferred,flag
263593,106,operation,the heart of the understanding man that actively seeks knowledge,,,,event
263593,107,target,its understanding (263594),,263593,inferred,flag
263593,108,manner,none,,,none,flag
263593,112,coupling,welded to the discernment that drives its search,263593,263594,span,pair
263593,114,discovery,"leb (heart) — 'the HEART of him who has understanding seeks knowledge'; the discerning heart is a seeker, hungry for knowledge, against the fool who feeds on folly.",,,,note
263593,115,role,characteristic,,,,value
263593,116,locus,internal:ib-state,,,,value
263594,101,sense,understanding — whose heart seeks knowledge,,,,value
263594,102,type,cognition,,,,value
263594,104,seat,none,,,none,flag
263594,105,bearer,the discerning,,263594,inferred,flag
263594,106,operation,the understanding whose heart actively seeks knowledge,,,,event
263594,107,target,the heart that seeks (263593),,263594,inferred,flag
263594,108,manner,none,,,none,flag
263594,112,coupling,welded to the seeking heart it drives,,263594,inferred,flag
263594,114,discovery,bin (discern/understand) — 'him who has UNDERSTANDING'; discernment makes the heart hungry for more knowledge. Wisdom is never sated.,,,,note
263594,115,role,characteristic,,,,value
