id,run_id,table_name,op,where_json,set_json,before_json,applied_at
327,RUN-20260828_043845_495-CONFIGMAINT,cfg_setting,insert,{},"{""key"": ""registry.folder_naming_convention"", ""value"": ""\""_analytics/Registry per-word subfolders (report.strong_verse_output_dir) must be named {word_registry.id zero-padded 3 digits}_{word, lowercase, spaces as hyphens} -- e.g. 020_compassion. id comes from the LIVE iba.db word_registry table, never bible_research.dbs legacy numbering (the two differ; confirmed live 2026-08-28 while reorganising 27 stale/unnumbered folders and 249 loose files under _analytics/word_registry).\"""", ""use"": ""the folder-naming rule for per-word registry output, so it stays config-governed rather than a one-off manual cleanup that can silently drift again"", ""module"": ""registry"", ""inactive"": 0}",,2026-08-28T03:46:32Z
328,RUN-20260828_043846_774-CONFIGMAINT,cfg_setting,insert,{},"{""key"": ""report.book_folder_naming_convention"", ""value"": ""\""_analytics/Bible_Books subfolders (report.verse_analysis_output_dir and every book-scoped report) must be named EXACTLY as cfg_book_order.book (the OSIS abbreviation verse.osisId itself uses, e.g. Gen, 1Chr, Song) -- never a full book name or a lowercase variant. Confirmed live 2026-08-28: all 66 canonical books present, 35 folders renamed off full-name/lowercase variants to match.\"""", ""use"": ""the folder-naming rule for per-book output, keyed to the same book identifier verse references use, so there is no mis-filing risk working with verse references"", ""module"": ""report"", ""inactive"": 0}",,2026-08-28T03:46:34Z
329,RUN-20260828_045237_898-CONFIGMAINT,cfg_setting,update,"{""key"": ""registry.folder_naming_convention""}","{""module"": ""governance""}","{""key"": ""registry.folder_naming_convention"", ""value"": ""\""_analytics/Registry per-word subfolders (report.strong_verse_output_dir) must be named {word_registry.id zero-padded 3 digits}_{word, lowercase, spaces as hyphens} -- e.g. 020_compassion. id comes from the LIVE iba.db word_registry table, never bible_research.dbs legacy numbering (the two differ; confirmed live 2026-08-28 while reorganising 27 stale/unnumbered folders and 249 loose files under _analytics/word_registry).\"""", ""use"": ""the folder-naming rule for per-word registry output, so it stays config-governed rather than a one-off manual cleanup that can silently drift again"", ""module"": ""registry"", ""inactive"": 0}",2026-08-28T03:56:56Z
330,RUN-20260828_045239_039-CONFIGMAINT,cfg_setting,update,"{""key"": ""report.book_folder_naming_convention""}","{""module"": ""governance""}","{""key"": ""report.book_folder_naming_convention"", ""value"": ""\""_analytics/Bible_Books subfolders (report.verse_analysis_output_dir and every book-scoped report) must be named EXACTLY as cfg_book_order.book (the OSIS abbreviation verse.osisId itself uses, e.g. Gen, 1Chr, Song) -- never a full book name or a lowercase variant. Confirmed live 2026-08-28: all 66 canonical books present, 35 folders renamed off full-name/lowercase variants to match.\"""", ""use"": ""the folder-naming rule for per-book output, keyed to the same book identifier verse references use, so there is no mis-filing risk working with verse references"", ""module"": ""report"", ""inactive"": 0}",2026-08-28T03:56:59Z
331,RUN-20260828_111346_391-CONFIGMAINT,cfg_prose,update,"{""key"": ""prose.edit_file_dir""}","{""value"": ""Workflow/Programme/prose-edits""}","{""key"": ""prose.edit_file_dir"", ""value"": ""\""outputs/markdown/prose-edits\"""", ""use"": ""Directory export_chapter writes editable .md into, and import_chapter archives from ({value}/archive/) on success. Replaces the hardcoded CHAPTER_EDIT_OUT_DIR constant. Read by prosestore.py:edit_file_dir(cfg)."", ""inactive"": 0}",2026-08-28T10:16:53Z
332,RUN-20260828_134337_150-CONFIGMAINT,cfg_prose,insert,{},"{""key"": ""prose.book_output_dir"", ""value"": ""{\""Programme\"":\""Workflow/Programme/programme_prose\"",\""Detail design\"":\""_raw_data/raw_data_prose\"",\""Findings\"":\""_analytics/findings_prose\"",\""Essays\"":\""_analytics/essay_prose\""}"", ""use"": ""Per-book WORKING-FILE output directory for prosestore.run_extract, keyed by prose_section_type.book_label -- these folders hold prose operation working files, not a replica of prose content (researcher, escalation #1000). Replaces the single flat prose.output_dir for book-aware extract/export calls (escalation #989). Read by prosestore.py:output_dir_for(cfg, book_label). prose.output_dir stays as the Programme-only/no-book-given default (unchanged).""}",,2026-08-28T12:46:33Z
333,RUN-20260829_050301_951-CONFIGMAINT,cfg_setting,update,"{""key"": ""table_export.output_dir""}","{""value"": ""{\""iba\"":\""Workflow/schema/iba\"",\""bible_research\"":\""Workflow/schema/bible_research\""}""}","{""key"": ""table_export.output_dir"", ""value"": ""\""workflow/schema\"""", ""use"": ""where table.export writes its CSVs"", ""module"": ""table_export"", ""inactive"": 0}",2026-08-29T04:08:23Z
334,RUN-20260829_051302_095-CONFIGMAINT,cfg_setting,insert,{},"{""key"": ""governance.ps_worksheet_path"", ""value"": ""\""iba/docs/ps tools worksheet.xlsx\"""", ""use"": ""the ps-tools worksheet checked by configmaint.validate (find_ps_worksheet_drift) against every iba/app/ps/*.ps1 script live param() list"", ""module"": ""governance""}",,2026-08-29T04:28:22Z
335,RUN-20260829_051321_649-CONFIGMAINT,cfg_setting,insert,{},"{""key"": ""governance.escalation_worksheet_path"", ""value"": ""\""iba/docs/escalation actions worksheet.xlsx\"""", ""use"": ""the researchers own model worksheet, checked by configmaint.validate (find_escalation_worksheet_drift) -- every live Escalation.ps1 parameter must appear as a -Flag header somewhere in it"", ""module"": ""governance""}",,2026-08-29T04:28:29Z
336,RUN-20260829_051333_114-CONFIGMAINT,cfg_setting,insert,{},"{""key"": ""governance.ps_worksheet_sync_on_change"", ""value"": ""\""any change to a PS scripts declared parameters (added, removed, or renamed) under iba/app/ps/** must be reflected in the same unit of work in iba/docs/ps tools worksheet.xlsx (its own tab), and for Escalation.ps1 specifically also in iba/docs/escalation actions worksheet.xlsx (the researchers model sheet) -- enforced by configmaint.validate (find_ps_worksheet_drift, find_escalation_worksheet_drift), not just stated\"""", ""use"": ""researcher ruling 2026-08-29: the two Excel worksheets are the live CLI interface to iba/app/ps and must not silently drift from the scripts they describe"", ""module"": ""governance""}",,2026-08-29T04:28:36Z
337,RUN-20260829_060838_277-CONFIGMAINT,cfg_table,update,"{""database"": ""bible_research"", ""name"": ""wa_session_b_findings""}","{""inactive"": 1}","{""database"": ""bible_research"", ""name"": ""wa_session_b_findings"", ""grain"": ""one row per id"", ""use"": ""The superseded per-word Session B findings store: 2,883 findings raised April to May 2026 across 112 registries, since replaced by the universal finding table. It is retained rather than live, and carries its own audit trail \u2014 264 findings were dropped in June 2026 as fabricated or templated, and 983 remain 'pending' with no resolution."", ""inactive"": 0}",2026-08-29T05:24:11Z
338,RUN-20260829_060848_475-CONFIGMAINT,cfg_column,update,"{""database"": ""bible_research"", ""table_name"": ""wa_finding_catalogue_links"", ""name"": ""session_b_note""}","{""inactive"": 1, ""use"": ""DEPRECATED (2026-08-29): the substantive finding write-up, but duplicated verbatim across every (finding_id, question_id) pairing it applies to (only 3,232 distinct texts across 6,199 rows) -- a normalisation violation, not a real per-row fact. The actual content is superseded by the live finding/finding_question_link pair. Full review: outputs/finding-tables-landscape-review-20260829.md.""}","{""database"": ""bible_research"", ""table_name"": ""wa_finding_catalogue_links"", ""name"": ""session_b_note"", ""ordinal"": 9, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""dflt"": null, ""fk"": null, ""use"": ""Prose explaining what the finding contributes to the question \u2014 the substantive commentary of the mapping. Some rows hold an empty string rather than a note."", ""expectation"": null, ""source"": null, ""filled_by"": null, ""inactive"": 0}",2026-08-29T05:24:18Z
339,RUN-20260829_060911_537-CONFIGMAINT,cfg_column,update,"{""database"": ""bible_research"", ""table_name"": ""wa_prose_section_citations"", ""name"": ""cited_qa_link_id""}","{""inactive"": 1, ""use"": ""DEPRECATED (2026-08-29): the one live cross-reference INTO wa_finding_catalogue_links (FK to its id), found while retiring that table -- only 4 of 562 rows ever used it, all 4 resolve cleanly. Marked inactive to stop new citations routing through a deprecated link table; the 4 existing rows values are left untouched (their citation provenance is real historical data, not duplicated content -- no data loss). New citations should route through finding_id/cited_finding_id instead.""}","{""database"": ""bible_research"", ""table_name"": ""wa_prose_section_citations"", ""name"": ""cited_qa_link_id"", ""ordinal"": 3, ""type"": ""INTEGER"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""dflt"": null, ""fk"": ""wa_finding_catalogue_links.id"", ""use"": ""The cited wa_finding_catalogue_links row (a finding-to-question mapping). Present on only four rows \u2014 effectively unused."", ""expectation"": null, ""source"": null, ""filled_by"": null, ""inactive"": 0}",2026-08-29T05:24:24Z
340,RUN-20260829_063456_930-CONFIGMAINT,cfg_table,update,"{""database"": ""bible_research"", ""name"": ""cluster_finding""}","{""inactive"": 1, ""use"": ""REDUNDANT (2026-08-29): fully migrated into finding (19,997 rows, provenance=cluster_finding_migration, traceable via source_legacy_ref CF: tag; characteristic_id/cluster_subgroup_id/vcg_scope/notes retained as new finding columns; catalogue links carried into finding_question_link). Table itself not dropped -- kept as the historical source, per project convention. Original note: The catalogue-prompted findings layer -- one row per observation question asked of a cluster.""}","{""database"": ""bible_research"", ""name"": ""cluster_finding"", ""grain"": ""one row per id"", ""use"": ""The catalogue-prompted findings layer: one row per observation question asked of a cluster (or of a characteristic, sub-group or verse-context group within it), holding the answer text. At ~20k rows across only 15 clusters it is the bulk output of the pre-reset method, and 1,633 rows are delete-flagged following the 2026-06-11 catalogue restructure."", ""inactive"": 0}",2026-08-29T05:43:26Z
341,RUN-20260829_063500_909-CONFIGMAINT,cfg_table,update,"{""database"": ""bible_research"", ""name"": ""wa_finding_catalogue_links""}","{""inactive"": 1, ""use"": ""REDUNDANT (2026-08-29): 5,456 of 6,199 rows migrated into finding_question_link (finding_id remapped via the wa_session_b_findings->finding SB: tag), traceable via source_legacy_ref WFCL: tag. The remaining 743 rows (source finding_id is NULL) could not migrate -- finding_question_link.finding_id is NOT NULL by schema -- and stay here, in this now-inactive-but-not-dropped table, as the only remaining record of them. Original note: the legacy mapping of Session B findings to catalogue questions.""}","{""database"": ""bible_research"", ""name"": ""wa_finding_catalogue_links"", ""grain"": ""one row per id"", ""use"": ""The legacy mapping of Session B findings to catalogue questions, with a coverage judgement and a note on what the finding contributed. It is the predecessor of finding_question_link, points at wa_session_b_findings rather than the live finding table, and was written in April and May 2026; unlike its successor it exercises 375 of the catalogue's questions and records real coverage verdicts."", ""inactive"": 0}",2026-08-29T05:43:33Z
342,RUN-20260829_063516_846-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""finding"", ""name"": ""characteristic_id"", ""ordinal"": 15, ""type"": ""INTEGER"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""use"": ""FK -> characteristic.id. Added 2026-08-29 during the cluster_finding migration -- retains that tables structural link rather than dropping it.""}",,2026-08-29T05:43:46Z
343,RUN-20260829_063520_968-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""finding"", ""name"": ""cluster_subgroup_id"", ""ordinal"": 16, ""type"": ""INTEGER"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""use"": ""FK -> cluster_subgroup.id. Added 2026-08-29 during the cluster_finding migration -- retains that tables structural link rather than dropping it.""}",,2026-08-29T05:43:53Z
344,RUN-20260829_063525_052-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""finding"", ""name"": ""vcg_scope"", ""ordinal"": 17, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""use"": ""Verse-context-group identifier(s), sometimes semicolon-joined multiples (e.g. M03-C-VCG-02). Added 2026-08-29 during the cluster_finding migration -- no prior equivalent on finding.""}",,2026-08-29T05:43:59Z
345,RUN-20260829_063529_281-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""finding"", ""name"": ""notes"", ""ordinal"": 18, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""use"": ""Free-text notes. Added 2026-08-29 during the cluster_finding migration (45%% populated there) -- no prior free-text field on finding.""}",,2026-08-29T05:44:07Z
346,RUN-20260829_063538_972-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""finding_question_link"", ""name"": ""status"", ""ordinal"": 6, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""use"": ""Coverage-judgement lifecycle status, carried over from wa_finding_catalogue_links during its 2026-08-29 migration (e.g. validated).""}",,2026-08-29T05:44:13Z
347,RUN-20260829_063545_376-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""finding_question_link"", ""name"": ""pattern_type"", ""ordinal"": 7, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""use"": ""Carried over from wa_finding_catalogue_links during its 2026-08-29 migration.""}",,2026-08-29T05:44:20Z
348,RUN-20260829_063549_468-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""finding_question_link"", ""name"": ""mapped_date"", ""ordinal"": 8, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""use"": ""Carried over from wa_finding_catalogue_links during its 2026-08-29 migration.""}",,2026-08-29T05:44:27Z
349,RUN-20260829_063553_718-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""finding_question_link"", ""name"": ""validated_date"", ""ordinal"": 9, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""use"": ""Carried over from wa_finding_catalogue_links during its 2026-08-29 migration.""}",,2026-08-29T05:44:34Z
350,RUN-20260829_063558_717-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""finding_question_link"", ""name"": ""validated_by"", ""ordinal"": 10, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""use"": ""Carried over from wa_finding_catalogue_links during its 2026-08-29 migration.""}",,2026-08-29T05:44:41Z
351,RUN-20260829_063602_703-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""finding_question_link"", ""name"": ""session_b_note"", ""ordinal"": 11, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""inactive"": 1, ""use"": ""DEPRECATED FROM CREATION (2026-08-29): carried over verbatim from wa_finding_catalogue_links during its migration, same duplication problem as the source column (escalation #1020) -- the same text repeats across many rows, not a genuine per-row fact. Preserved for no-data-loss, not treated as live.""}",,2026-08-29T05:44:48Z
352,RUN-20260829_063607_127-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""finding_question_link"", ""name"": ""source_legacy_ref"", ""ordinal"": 12, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""use"": ""Migration provenance tag (CF:{cluster_finding.id} or WFCL:{wa_finding_catalogue_links.id}), added 2026-08-29 -- same tagging convention as finding.source_legacy_ref.""}",,2026-08-29T05:44:55Z
353,RUN-20260829_063619_197-CONFIGMAINT,cfg_utility,insert,{},"{""module"": ""scripts_apply_finding_catalogue_consolidation_v1_20260829"", ""file_path"": ""scripts/_apply_finding_catalogue_consolidation_v1_20260829.py"", ""purpose"": ""ONE-OFF migration, researcher-directed 2026-08-29 (finding-tables landscape review) -- folds cluster_finding into finding (structural links retained as new columns) and wa_finding_catalogue_links into finding_question_link (finding_id remapped via the session_b SB: tag; 743 rows with no source finding_id left unmigrated in the retained source table). Run and verified live 2026-08-29 -- one-off, not a reusable routine."", ""inactive"": 1}",,2026-08-29T05:45:02Z
354,RUN-20260829_101136_625-CONFIGMAINT,cfg_utility,insert,{},"{""module"": ""scripts_apply_finding_verse_term_index_v1_20260829"", ""file_path"": ""scripts/_apply_finding_verse_term_index_v1_20260829.py"", ""purpose"": ""ONE-OFF migration, researcher-directed 2026-08-29 (finding verse/term index plan) -- creates finding_verse_index (M:N, direct to iba.verse.id) via 3 passes (structural, finding_verse_link migration, text-mined), backfills finding.strong_number via mti_terms.strongs_number -> iba.strong.strongNumber. Run and verified live 2026-08-29 -- one-off, not a reusable routine."", ""inactive"": 1}",,2026-08-29T10:13:13Z
355,RUN-20260829_101150_015-CONFIGMAINT,cfg_behaviour_rule,insert,{},"{""class"": ""sqlite"", ""rule_key"": ""inactive-tables-never-active-inputs"", ""rule_text"": ""A table (or column) marked inactive=1 in cfg_table/cfg_column must never be factored into any report, analysis, or other active/ongoing process -- reading it as a one-time migration SOURCE to backfill a new live structure, once, is not the same thing and remains fine. Inactive data is retained in the database solely to aid investigation when an error or historical question arises -- to clarify and reach back into the past -- not as a live input."", ""source"": ""researcher, 2026-08-29"", ""added_at"": ""2026-08-29T10:12:00Z""}",,2026-08-29T10:13:51Z
356,RUN-20260830_044633_274-CONFIGMAINT,cfg_behaviour_rule,insert,{},"{""class"": ""development"", ""rule_key"": ""config-updated-same-unit-of-work-as-change"", ""rule_text"": ""Any change that affects config -- a table created/altered, a script/step added, a setting/enum introduced -- updates its own cfg_* registration (cfg_table/cfg_column for schema; cfg_utility/cfg_step/cfg_write_grant for operations; cfg_setting/cfg_enum for content) in the SAME unit of work as the change itself, not left for the researcher to discover later. Found violated live 2026-08-30: finding_verse_index (bible_research.db, 475,790 rows) was built and populated 2026-08-29 with zero cfg_table/cfg_column rows -- discovered by the researcher noticing a report omit it, not by any check. Same day, built the missing enforcement: configmaint.validate now runs find_unregistered_tables_and_columns every time (live-schema vs cfg_table/cfg_column diff, both databases) -- this rule states the standing discipline the check now actually verifies."", ""source"": ""researcher, 2026-08-30, direct instruction after finding_verse_index gap: \""bring config up to date properly whenever you do anything that affects it... add a governance rule that it should be done every time\"""", ""enforced_by"": ""configmaint.validate -> cfgquality.find_unregistered_tables_and_columns (hard error), built same day as this rule -- not a promise, a live mechanical check."", ""added_at"": ""2026-08-30T00:00:00Z"", ""active"": 1}",,2026-08-30T04:12:04Z
357,RUN-20260830_044721_219-CONFIGMAINT,cfg_table,insert,{},"{""database"": ""iba"", ""name"": ""content_index"", ""grain"": ""one row per (key_type, key_value, file_path, line_number)"", ""use"": ""Content-index search: one row per indexed hit -- a key (e.g. an escalation id, a Strong number) found at a specific file/line, with a text snippet. Currently 0 rows -- report.content_index_search/rebuild exist but escalation #770 (on-hold) judged the current design unsupportable at scale; not yet populated."", ""inactive"": 0}",,2026-08-30T04:12:17Z
358,RUN-20260830_044722_929-CONFIGMAINT,cfg_table,insert,{},"{""database"": ""iba"", ""name"": ""content_index_scan"", ""grain"": ""one row per file_path"", ""use"": ""Content-index incremental-scan state: last-scanned mtime per file, so a rebuild only re-indexes changed files. Currently 0 rows, same status as content_index (escalation #770, on-hold)."", ""inactive"": 0}",,2026-08-30T04:12:28Z
359,RUN-20260830_044724_223-CONFIGMAINT,cfg_table,insert,{},"{""database"": ""bible_research"", ""name"": ""finding_verse_index"", ""grain"": ""one row per id"", ""use"": ""The live, current verse<->finding mapping, built 2026-08-29 (escalations #1043/#1051) to replace the small legacy finding_verse_link (3,659 rows) as the real mechanism: 475,790 rows (331,401 source=structural, 140,707 source=text_mined, 3,682 carried over from finding_verse_link via source=finding_verse_link). Was live and populated with zero cfg_table/cfg_column registration until this proposal -- the gap that prompted governance rule config-updated-same-unit-of-work-as-change (escalation #1059) and the new configmaint.validate check that found it."", ""inactive"": 0}",,2026-08-30T04:12:40Z
360,RUN-20260830_052632_081-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""iba"", ""table_name"": ""escalation"", ""name"": ""needs_claude_followup"", ""ordinal"": 20, ""type"": ""INTEGER"", ""is_pk"": 0, ""notnull"": 1, ""is_unique"": 0, ""dflt"": ""0"", ""fk"": null, ""use"": ""Set by Claude at Raise or at the ready_for_approval Update: this item still needs a further action from Claude AFTER the researcher approves it (a config apply, a build step) before it is genuinely done. Consumed by cfg_escalation_transition (escalation #1075) so approved+this flag routes back to Claude (re-assigned) instead of straight to completed."", ""expectation"": null, ""source"": ""escalation #1075, 2026-08-30"", ""filled_by"": ""escalation.raise_new/update"", ""inactive"": 0}",,2026-08-30T04:33:42Z
361,RUN-20260830_052633_299-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""iba"", ""table_name"": ""escalation_history"", ""name"": ""needs_claude_followup"", ""ordinal"": 20, ""type"": ""INTEGER"", ""is_pk"": 0, ""notnull"": 1, ""is_unique"": 0, ""dflt"": ""0"", ""fk"": null, ""use"": ""Mirrors escalation.needs_claude_followup -- envelope column, always populated per version, same as state/next_action/resolution_kind."", ""expectation"": null, ""source"": ""escalation #1075, 2026-08-30"", ""filled_by"": ""escalation._snapshot/_create"", ""inactive"": 0}",,2026-08-30T04:33:55Z
362,RUN-20260830_052647_724-CONFIGMAINT,cfg_utility,insert,{},"{""module"": ""migration"", ""file_path"": ""iba/app/migration/add_escalation_needs_followup_column_20260830.py"", ""purpose"": ""ONE-OFF: adds escalation.needs_claude_followup / escalation_history.needs_claude_followup (INTEGER, default 0). Idempotent. escalation #1075."", ""inactive"": 1, ""config_exempt"": 0}",,2026-08-30T04:33:59Z
363,RUN-20260830_052712_403-CONFIGMAINT,cfg_escalation_transition,update,"{""shape"": ""manual"", ""next_action"": ""approved"", ""condition_key"": ""has_resolution""}","{""priority"": 2}","{""priority"": 1, ""shape"": ""manual"", ""next_action"": ""approved"", ""condition_key"": ""has_resolution"", ""resulting_status_key"": ""next_action=approved"", ""notes"": ""resolution present (this call or a prior one) -> completed"", ""active"": 1}",2026-08-30T04:40:39Z
364,RUN-20260830_052713_605-CONFIGMAINT,cfg_escalation_transition,insert,{},"{""priority"": 1, ""shape"": ""manual"", ""next_action"": ""approved"", ""condition_key"": ""needs_followup"", ""resulting_status_key"": ""next_action=approved+needs_claude_followup"", ""notes"": ""escalation #1075: an approved item still flagged needs_claude_followup routes back to Claude (re-assigned) instead of completed -- checked ahead of the plain has_resolution rule (now priority 2)."", ""active"": 1}",,2026-08-30T04:40:50Z
365,RUN-20260830_054023_493-CONFIGMAINT,cfg_status_flow,update,"{""entity"": ""escalation"", ""status"": ""re-assigned""}","{""set_by"": ""system: next_action_assigned_to changed, no more specific rule matched (Update); OR: manual next_action=approved+needs_claude_followup flag set -- routes back to Claude instead of completed (escalation #1075)""}","{""entity"": ""escalation"", ""status"": ""re-assigned"", ""set_by"": ""system: next_action_assigned_to changed, no more specific rule matched (Update)"", ""ordinal"": 3, ""inactive"": 0}",2026-08-30T04:42:26Z
366,RUN-20260830_055213_474-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""iba"", ""table_name"": ""verse"", ""name"": ""text"", ""ordinal"": 7, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""dflt"": null, ""fk"": null, ""use"": ""The verse full text (ESV_th per Start-Iba.ps1 STEP tag) -- the base extract every span/verse_lexical/report.verse_span_meaning read builds against. Escalation #1063."", ""expectation"": null, ""source"": ""escalation #1063, 2026-08-30"", ""filled_by"": ""handlers/raw.py:verses"", ""inactive"": 0}",,2026-08-30T05:03:15Z
367,RUN-20260830_055222_971-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""finding"", ""name"": ""strong_number"", ""ordinal"": 19, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""dflt"": null, ""fk"": null, ""use"": ""Strongs number the finding is anchored to, alongside mti_term_id -- a direct Strongs pointer separate from the term-id FK. Escalation #1063."", ""expectation"": null, ""source"": ""escalation #1063, 2026-08-30"", ""filled_by"": null, ""inactive"": 0}",,2026-08-30T05:03:19Z
368,RUN-20260830_055232_469-CONFIGMAINT,cfg_column,update,"{""database"": ""bible_research"", ""table_name"": ""wa_data_quality_flags"", ""name"": ""file_id""}","{""inactive"": 1}","{""database"": ""bible_research"", ""table_name"": ""wa_data_quality_flags"", ""name"": ""file_id"", ""ordinal"": 1, ""type"": ""INTEGER"", ""is_pk"": 0, ""notnull"": 1, ""is_unique"": 0, ""dflt"": null, ""fk"": ""wa_file_index.id"", ""use"": ""FK to wa_file_index \u2014 the word-study file the flag was raised against. Legacy routing; there is no bypass FK to word_registry on this table."", ""expectation"": null, ""source"": null, ""filled_by"": null, ""inactive"": 0}",2026-08-30T05:03:31Z
369,RUN-20260830_055233_683-CONFIGMAINT,cfg_column,update,"{""database"": ""bible_research"", ""table_name"": ""wa_data_quality_flags"", ""name"": ""term_id""}","{""inactive"": 1}","{""database"": ""bible_research"", ""table_name"": ""wa_data_quality_flags"", ""name"": ""term_id"", ""ordinal"": 2, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""dflt"": null, ""fk"": null, ""use"": ""The flagged term as a string. Its contents are inconsistent: mostly Strong's-like or placeholder forms ('NO STRONG-135-metameleia'), but 315 rows hold bare integers ('107'), so the column mixes at least two identifier schemes."", ""expectation"": null, ""source"": null, ""filled_by"": null, ""inactive"": 0}",2026-08-30T05:03:34Z
370,RUN-20260830_055244_528-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""wa_data_quality_flags"", ""name"": ""strong_id"", ""ordinal"": 6, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""dflt"": null, ""fk"": null, ""use"": ""Strongs number the flag is raised against -- replaces the retired file_id column (a rename, not a new concept). Escalation #1063."", ""expectation"": null, ""source"": ""escalation #1063, 2026-08-30"", ""filled_by"": null, ""inactive"": 0}",,2026-08-30T05:03:47Z
371,RUN-20260830_055245_831-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""wa_data_quality_flags"", ""name"": ""verse_id"", ""ordinal"": 7, ""type"": ""INTEGER"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""dflt"": null, ""fk"": null, ""use"": ""Verse the flag is raised against -- replaces the retired term_id column (a rename, not a new concept). Escalation #1063."", ""expectation"": null, ""source"": ""escalation #1063, 2026-08-30"", ""filled_by"": null, ""inactive"": 0}",,2026-08-30T05:03:51Z
372,RUN-20260830_055256_742-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""wa_data_quality_flags"", ""name"": ""corrective_action"", ""ordinal"": 8, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""dflt"": null, ""fk"": null, ""use"": ""Free-text description of the corrective action taken for this flag, if any. Escalation #1063."", ""expectation"": null, ""source"": ""escalation #1063, 2026-08-30"", ""filled_by"": null, ""inactive"": 0}",,2026-08-30T05:04:05Z
373,RUN-20260830_055258_091-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""wa_data_quality_flags"", ""name"": ""correction_date"", ""ordinal"": 9, ""type"": ""TEXT"", ""is_pk"": 0, ""notnull"": 0, ""is_unique"": 0, ""dflt"": null, ""fk"": null, ""use"": ""When the corrective_action was applied, if it was. Escalation #1063."", ""expectation"": null, ""source"": ""escalation #1063, 2026-08-30"", ""filled_by"": null, ""inactive"": 0}",,2026-08-30T05:04:09Z
374,RUN-20260830_055259_186-CONFIGMAINT,cfg_column,insert,{},"{""database"": ""bible_research"", ""table_name"": ""wa_data_quality_flags"", ""name"": ""delete_flagged"", ""ordinal"": 10, ""type"": ""INTEGER"", ""is_pk"": 0, ""notnull"": 1, ""is_unique"": 0, ""dflt"": ""0"", ""fk"": null, ""use"": ""Standard soft-delete flag, matching the project convention project-wide. Escalation #1063."", ""expectation"": null, ""source"": ""escalation #1063, 2026-08-30"", ""filled_by"": null, ""inactive"": 0}",,2026-08-30T05:04:12Z
