database,table_name,name,ordinal,type,is_pk,notnull,is_unique,dflt,fk,use,expectation,source,filled_by,inactive
bible_research,mti_terms,strongs_number,1,TEXT,0,0,0,,,"The term's Strong's identifier, normally H/G plus four zero-padded digits (e.g. H7965), sometimes with a sub-entry suffix letter. Not clean: six rows hold placeholders such as 'PENDING-135-metameleia' or 'G_PENDING_epelpizo' for terms onboarded before a Strong's was resolved, and one row carries the unpadded 'G194'.",,,,0
bible_research,mti_terms,transliteration,2,TEXT,0,0,0,,,"Romanised form of the lemma, used to name the term in prose and reports. Never authoritative on its own — always read with the gloss; a few rows hold only whitespace.",,,,0
bible_research,mti_terms,gloss,3,TEXT,0,0,0,,,"Short English sense of the term (e.g. 'zealot'), the working label used when the term is named in analysis. Some values carry a leading space, and proper nouns such as ' Philippi' show that the intake was not filtered to inner-being vocabulary.",,,,0
bible_research,mti_terms,language,4,TEXT,0,0,0,,,"Source language of the term: Hebrew (5,457), Greek (2,281) or Aramaic (123). Convention only — no CHECK constraint enforces the three values.",,,,0
bible_research,mti_terms,owning_registry,5,TEXT,0,0,0,,,"The registry number of the English word that is this term's canonical home, held as text (e.g. '187'). Legacy text pointer superseded by owning_registry_fk but still the better-populated of the two — only 8 rows are null.",,,,0
bible_research,mti_terms,owning_registry_fk,6,INTEGER,0,0,0,,word_registry.id,"Proper foreign key to word_registry.id for the owning English word. Populated on only 4,336 of 7,861 rows: 3,522 rows carry an owning_registry text value with no matching FK, so this column is an incomplete migration of that pointer and must not be treated as the sole ownership signal.",,,,0
bible_research,mti_terms,owning_word,7,TEXT,0,0,0,,,"The English registry word that owns the term, denormalised alongside owning_registry for readability.",,,,0
bible_research,mti_terms,owning_part,8,TEXT,0,0,0,,,"Which part of a split registry owns the term, where a large English word was divided for processing. Populated on only 350 rows and inconsistently written — both 'Part1' and '1' forms are in use, with no constraint to reconcile them.",,,,0
bible_research,mti_terms,word_data_reference,9,TEXT,0,0,0,,,"Text pointer to the Word_Data source record the term was extracted from. Populated on 1,399 rows only; a sparse provenance trail from the early STEP intake.",,,,0
bible_research,mti_terms,word_data_ref_fk,10,INTEGER,0,0,0,,,"Integer form of word_data_reference, populated on exactly the same 1,399 rows and carrying the same values; a redundant typed copy of the text pointer.",,,,0
bible_research,mti_terms,status,11,TEXT,0,0,0,,,"Disposition of the term after extraction and triage: 'extracted' (2,572) and 'delete' (2,570) dominate, with 'extracted_thin' for sparse terms, 'extracted_theological_anchor' for deferred anchor terms, plus 'excluded' and 'candidate_delete'. Uncontrolled vocabulary with 11 distinct values and 2,276 rows left null, so status is not a reliable filter on its own.",,,,0
bible_research,mti_terms,exclusion_reason,12,TEXT,0,0,0,,,"Free-text justification, written at triage, for why a term was excluded or deleted — typically citing the verse evidence checked (e.g. root bleed, place name, no fear content). Present on 1,124 rows, i.e. a minority of the terms actually flagged out.",,,,0
bible_research,mti_terms,extraction_date,13,TEXT,0,0,0,,,"Date the term was pulled from STEP. Almost entirely March 2026 (3,536 rows on 2026-03-28 alone), confirming that mti_terms is a one-off bulk intake rather than a continuously grown table.",,,,0
bible_research,mti_terms,strongs_reconciled,14,INTEGER,0,0,0,,,"1 where the term's Strong's number was checked against the source and confirmed, otherwise 0. Only 294 rows are marked reconciled, so the flag records a small verification exercise rather than the table's general state.",,,,0
bible_research,mti_terms,anchor_note,15,TEXT,0,0,0,,,"Free-text note on terms treated as theological or framework anchors, recording the primary anchor verses or the onboarding gate that introduced the term. Present on 187 rows; 160 of those are the terse marker 'gate1-onboard-2026' rather than substantive prose.",,,,0
bible_research,mti_terms,last_changed,16,TEXT,0,0,0,,,"Timestamp of the last write to the row, spanning March to July 2026. Format is not consistent — early rows use space-separated local form ('2026-03-16 10:34:12'), later rows ISO-8601 UTC with a Z suffix.",,,,0
bible_research,mti_terms,delete_flagged,17,INTEGER,0,0,0,,,"Soft-delete marker; 1 means the term is out of scope and 0 means live. The majority of the table (5,131 of 7,861) is flagged out, so any query over mti_terms must filter on this or it reads the discard pile.",,,,0
bible_research,mti_terms,vc_status,18,TEXT,0,1,0,'not_done',,"Verse Context progress for the term: 'not_done' (7,009), 'vc_completed' (761) or 'to_revise' (91). Defaults to 'not_done', so the large not_done count includes terms never worked as well as terms genuinely outstanding.",,,,0
bible_research,mti_terms,vc_instruction_version,19,TEXT,0,0,0,,,"Which instruction document version governed the term's Verse Context pass, recorded for provenance. Set on 680 rows and mixed in form — some values are document filenames, some bare names, one is literally 'unknown'.",,,,0
bible_research,mti_terms,vc_status_updated_at,20,TEXT,0,0,0,,,"Timestamp at which vc_status last moved. Populated on 851 rows, broadly matching the count of terms that ever left 'not_done'.",,,,0
bible_research,mti_terms,vc_status_note,21,TEXT,0,0,0,,,"Explanation of a vc_status change, present on 212 rows. Dominated by two machine-written reasons — an M37 backfill and a stale-value sync by validate_cluster_completion — so it mostly records automated corrections rather than researcher decisions.",,,,0
bible_research,mti_terms,md_version,22,INTEGER,0,1,0,1,,"Revision counter for the term's metadata, incremented on rewrite; 7,220 rows are still at the initial 1, and the highest observed is 5.",,,,0
bible_research,mti_terms,cluster_code,23,TEXT,0,0,0,,,"The M-code cluster the term belongs to (e.g. M01, M15), or 'T2' for the qualifier collection which is the single largest group at 1,301 rows. Null on 3,164 rows, and uncontrolled — no FK to the cluster table backs the 47 distinct codes.",,,,0
bible_research,passage,id,0,INTEGER,1,0,0,,,"Surrogate primary key; the target of verse.passage_id. The range runs to 4,401 against 4,296 rows, so about 100 passages have been deleted outright.",,,,0
bible_research,passage,ref,1,TEXT,0,0,0,,,"The passage's human reference range, e.g. '1Ch 10:12-14'; unique across the table.",,,,0
bible_research,passage,anchor_verse_id,2,INTEGER,0,0,0,,,"The verse.id of the passage's first verse — the anchor at which term-driven processing begins. Its range reaches 23,984, exceeding some other tables' verse_id ceilings.",,,,0
bible_research,passage,book_id,3,INTEGER,0,0,0,,,"Canonical book number; Proverbs (20) has by far the most passages at 701, reflecting its verse-by-verse structure.",,,,0
bible_research,passage,start_chapter,4,INTEGER,0,0,0,,,Chapter of the first verse. Identical to end_chapter on every row.,,,,0
bible_research,passage,start_verse,5,INTEGER,0,0,0,,,Verse number of the first verse; 684 passages start at verse 1.,,,,0
bible_research,passage,end_chapter,6,INTEGER,0,0,0,,,"Chapter of the last verse — identical to start_chapter on all 4,296 rows, so it carries no information beyond start_chapter.",,,,0
bible_research,passage,end_verse,7,INTEGER,0,0,0,,,Verse number of the last verse in the run.,,,,0
bible_research,passage,verse_count,8,INTEGER,0,0,0,,,"Number of verses in the passage, 1..39; the commonest are 2 (946) and 1 (642), so passages are typically very short.",,,,0
bible_research,passage,source,9,TEXT,0,0,0,,,"How the passage was derived: 'consecutive' (3,579, the standard maximal-run rule), 'passage-build-2026' (701, all Proverbs) and 'single-verse-emergent-char-2026' (16). Convention only, no CHECK.",,,,0
bible_research,passage,review_flag,10,TEXT,0,0,0,,,"Present on only the 16 single-verse emergent passages, all holding the string '0'. The declared type is TEXT but the content is a numeric flag, and with a single value it currently marks nothing.",,,,1
bible_research,passage,notes,11,TEXT,0,0,0,,,"Present on only the same 16 rows, all with the identical text 'single-verse passage: isolated emergent characteristic, no adjacent char-verse' — a rationale for the exception, not a per-row note.",,,,0
bible_research,passage,created_at,12,TEXT,0,0,0,,,"Creation timestamp with only three distinct values, each corresponding exactly to one of the three source campaigns.",,,,0
bible_research,phase2_flag_types,id,0,INTEGER,1,0,0,,,"Surrogate key for the flag type, 1-25.",,,,0
bible_research,phase2_flag_types,flag_code,1,TEXT,0,1,1,,,"The flag's code, e.g. 'ARAMAIC_FORM', 'BODY_INNER_EXPRESSION', 'CAUSATIVE_OF_INNER_STATE', 'CROSS_TESTAMENT_SHIFT'. Unique, and the value referenced when a flag is raised.",,,,0
bible_research,phase2_flag_types,description,2,TEXT,0,0,0,,,"The prose criterion for raising the flag, e.g. 'Fewer than 5 verse records or very low occurrence count; dataset too thin for confident Session B analysis'. Populated for all 25 and the only statement of what each code means.",,,,0
bible_research,prose_section,id,0,INTEGER,1,0,0,,,Surrogate primary key for the prose section.,,,,0
bible_research,prose_section,registry_id,1,INTEGER,0,0,0,,word_registry.id,"The word_registry entry the section is about, where word-scoped. 15% populated (141/949) -- most sections are chapter- or cluster-scoped rather than word-scoped. Citation column (researcher, 2026-08-24): belongs in a future index table (book 5, Concordance), not directly on prose_section -- not acted on now, Concordance is out of scope for this build; likely to become redundant once that index table exists.",,,,0
bible_research,prose_section,section_type_id,2,INTEGER,0,1,0,,prose_section_type.id,"The kind of section, referencing prose_section_type. Heavily skewed — one type (lexical prose at chapter level) accounts for roughly half of all rows.",,,,0
bible_research,prose_section,heading,3,TEXT,0,0,0,,,"The section's title, typically naming the scripture unit and the reading performed (for example 'Amo 1 - inner-being reading'). Not unique: some headings repeat across versions.",,,,0
bible_research,prose_section,body,4,TEXT,0,1,0,,,"The prose itself — the actual authored text, often several thousand characters of markdown. This is the payload the whole table exists to hold and the content mirrored into the FTS index.",,,,0
bible_research,prose_section,word_count,5,INTEGER,0,1,0,0,,"Cached length of body in words. Some rows record 0 despite holding text, so the count is not reliably maintained; the maximum (over 74,000) shows a few sections are book-length.",,,,0
bible_research,prose_section,status,6,TEXT,0,1,0,,,"Editorial state, CHECK-constrained to draft, in_review, approved or archived. The great majority are approved; 'in_review' is permitted but never used.",enum.prose_section_status,,,0
bible_research,prose_section,version,7,INTEGER,0,1,0,1,,"A literal pointer to record_change_log.id -- the log row describing this section's own most recent change -- not an incrementing per-item counter. Corrected 2026-08-24 (escalation #836); prior mixed-type legacy values ('1_0'/'v1' strings) were resolved by the migration, every row now carries a fresh pointer.",,,,0
bible_research,prose_section,supersedes_id,8,INTEGER,0,0,0,,prose_section.id,"The earlier prose_section this row replaces. Present on 90 rows, forming a self-referential revision chain within the table.",,,,1
bible_research,prose_section,superseded_by_id,9,INTEGER,0,0,0,,prose_section.id,"The inverse pointer to the row that replaced this one, maintained symmetrically with supersedes_id on the same 90 rows.",,,,1
bible_research,prose_section,author,10,TEXT,0,1,0,,,"Who wrote the section, CHECK-constrained to claude_ai, claude_code or researcher. The distribution is the notable thing: only one row in 1,039 is researcher-authored.",enum.prose_section_author,,,0
bible_research,prose_section,created_at,11,TEXT,0,1,0,,,"When the section was written, in ISO-8601 UTC. This column is consistently formatted, unlike its equivalents in the finding tables.",,,,0
bible_research,prose_section,approved_at,12,TEXT,0,0,0,,,"When the section was approved. 87% NULL even though 922 rows are marked approved, so the approval timestamp was not kept in step with the status column.",,,,0
