id,run_id,word,at_step,type,question,preset,tried,state,answer,answered_at,raised_at,comment
557,RUN-20260807-opfix,Dan,operation.set,report-stop,"79 item(s) need reconciliation before this can write: [""('Dan.1.1', 'Nebuchadnezzar', 0) exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason"", ""('Dan.1.10', 'Ashpenaz', 0) exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason"", ""('Dan.1.10', 'Daniel', 0) exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason"", ""('Dan.1.10', 'Nebuchadnezzar', 0) exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason"", ""('Dan.1.10', 'the youths', 0) exists in the DB but this payload doesn't address it — repeat it (unchanged or corrected, with a reconciliation_note if corrected) or list it under 'remove' with a reason""] ...",{},"hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,reject,2026-08-08T04:51:31Z,2026-08-07T16:52:18Z,no longer relevant
558,MANUAL-20260808_042042_515014,,manual,interactive,"Full-CRUD audit needed across every debate-table write site, not just hib.set (found non-compliant this session -- its verses array did whole-set-replace-on-conflict rather than per-row insert/update/delete, now being fixed). Check each of: hib.set (hib, hib_referent_option, verse_hib), passage.build (passage, verse_passage), phenomenon.set (phenomenon), operation.set (operation, operation_party), closing.set (passage_linkage, passage_insufficiency, passage_emergent_question, passage_validation_note, passage.open_decisions_note) for (a) genuine insert-new/update-in-place/delete-only-what-changed semantics rather than soft-delete-and-blind-reinsert, and (b) a per-row, run_id-traceable audit log of every insert/update/delete (the hib_change_detail pattern being added for hib.set -- extend to the others if (a) finds anything to fix). One known, previously-documented exception to re-examine deliberately, not silently keep: hib_referent_option and operation_party are current, approved soft-delete-and-reinsert-under-a-changed-parent (no downstream referent, so no id to preserve -- tech ref sec2.2 step 7); decide whether that reasoning still holds now that per-row audit traceability is itself a new requirement, or whether it should upgrade to full CRUD too. Fix whatever is found non-compliant.",{},researcher-initiated — no run to resume; a standalone tracked note,answered,approve,2026-08-08T04:51:32Z,2026-08-08T04:20:42Z,Full CRUD is required for all table update controls
559,RUN-20260808_053125_762-OPERATIONS-INGEST,Dan,hib.set,crash,hib.set crashed: 'osisId',"{""traceback"": ""Traceback (most recent call last):\n  File \""C:\\Bible_study_projects\\iba\\app\\run.py\"", line 128, in run_step\n    outcome: Outcome = handler(ctx)\n                       ~~~~~~~^^^^^\n  File \""C:\\Bible_study_projects\\iba\\app\\handlers\\operations.py\"", line 409, in hib_set\n    scope_osis = {v[\""osisId\""] for v in scope_verses}\n                  ~^^^^^^^^^^\nKeyError: 'osisId'\n""}",uncaught exception — not a routed fail()/escalate() Outcome,answered,reject,2026-08-08T04:51:32Z,2026-08-08T04:31:26Z,no longer relevant
560,RUN-20260808_053234_229-OPERATIONS-INGEST,Dan,hib.set,report-stop,"5 item(s), nothing written: [""'Azariah' missing quality_checks attestation for: ['is-genuinely-human', 'not-already-excluded', 'verse-actually-supports-it']"", ""'Nebuchadnezzar' missing quality_checks attestation for: ['is-genuinely-human', 'not-already-excluded', 'verse-actually-supports-it']"", ""'Hananiah' missing quality_checks attestation for: ['is-genuinely-human', 'not-already-excluded', 'verse-actually-supports-it']"", ""'Mishael' missing quality_checks attestation for: ['is-genuinely-human', 'not-already-excluded', 'verse-actually-supports-it']"", ""'Daniel' missing quality_checks attestation for: ['is-genuinely-human', 'not-already-excluded', 'verse-actually-supports-it']""]",{},"hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,reject,2026-08-08T04:51:32Z,2026-08-08T04:32:34Z,no longer relevant
561,RUN-20260808_055841_294-BUILD-PASSAGES,Dan,passage.build,crash,passage.build crashed: write-grant violation: 'passage.build' may not write 'debate_change_detail',"{""traceback"": ""Traceback (most recent call last):\n  File \""C:\\Bible_study_projects\\iba\\app\\run.py\"", line 128, in run_step\n    outcome: Outcome = handler(ctx)\n                       ~~~~~~~^^^^^\n  File \""C:\\Bible_study_projects\\iba\\app\\handlers\\passage.py\"", line 130, in build\n    _may(ctx, \""passage.build\"", \""debate_change_detail\"")\n    ~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""C:\\Bible_study_projects\\iba\\app\\handlers\\passage.py\"", line 57, in _may\n    raise PermissionError(f\""write-grant violation: {writer!r} may not write {table!r}\"")\nPermissionError: write-grant violation: 'passage.build' may not write 'debate_change_detail'\n""}",uncaught exception — not a routed fail()/escalate() Outcome,answered,reject,2026-08-08T05:05:27Z,2026-08-08T04:58:41Z,no longer relevant
562,RUN-20260808_055857_994-CONFIGMAINT,,configmaint.propose,prompted,"Grant passage.build write access to debate_change_detail -- extending the shared per-run CRUD audit trail (BUILD.md sec81) from hib.set to every debate writer, per researcher direction 2026-08-08 (escalation MANUAL-20260808_042042_515014, approved: full CRUD required for all table update controls).","{""table"": ""cfg_write_grant"", ""op"": ""insert"", ""where"": {""writer"": ""passage.build"", ""table_name"": ""debate_change_detail""}, ""set"": {""writer"": ""passage.build"", ""table_name"": ""debate_change_detail"", ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-08T05:05:27Z,2026-08-08T04:58:58Z,passage.build approved
563,RUN-20260808_055908_033-CONFIGMAINT,,configmaint.propose,prompted,"Grant phenomenon.set write access to debate_change_detail -- same shared CRUD audit trail extension as passage.build, researcher direction 2026-08-08.","{""table"": ""cfg_write_grant"", ""op"": ""insert"", ""where"": {""writer"": ""phenomenon.set"", ""table_name"": ""debate_change_detail""}, ""set"": {""writer"": ""phenomenon.set"", ""table_name"": ""debate_change_detail"", ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-08T05:05:27Z,2026-08-08T04:59:08Z,phenomenon.set approved
564,RUN-20260808_055915_714-CONFIGMAINT,,configmaint.propose,prompted,"Grant operation.set write access to debate_change_detail -- same shared CRUD audit trail extension, researcher direction 2026-08-08.","{""table"": ""cfg_write_grant"", ""op"": ""insert"", ""where"": {""writer"": ""operation.set"", ""table_name"": ""debate_change_detail""}, ""set"": {""writer"": ""operation.set"", ""table_name"": ""debate_change_detail"", ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-08T05:05:27Z,2026-08-08T04:59:16Z,operation.set approved
565,RUN-20260808_055922_573-CONFIGMAINT,,configmaint.propose,prompted,"Grant closing.set write access to debate_change_detail -- same shared CRUD audit trail extension, researcher direction 2026-08-08.","{""table"": ""cfg_write_grant"", ""op"": ""insert"", ""where"": {""writer"": ""closing.set"", ""table_name"": ""debate_change_detail""}, ""set"": {""writer"": ""closing.set"", ""table_name"": ""debate_change_detail"", ""inactive"": 0}}",coherence-checked against the live cfg_* schema — awaiting researcher decision (approve / reject / revise-with-comment via `Escalation.ps1 -Action AnswerRun -RunId <run_id> -Decision <Approve|Reject|Revise> [-Comment ...]`),answered,approve,2026-08-08T05:05:27Z,2026-08-08T04:59:23Z,closing.set approved
566,RUN-20260808_061133_546-OPERATIONS-INGEST,Dan,operation.set,report-stop,"17 problem(s): [""no registered phenomenon for 'Dan.8.1'/'Daniel' ordinal 0"", ""no registered phenomenon for 'Dan.8.13'/'Daniel' ordinal 0"", ""no registered phenomenon for 'Dan.8.14'/'Daniel' ordinal 0"", ""no registered phenomenon for 'Dan.8.15'/'Daniel' ordinal 0"", ""no registered phenomenon for 'Dan.8.16'/'Daniel' ordinal 0""] ...",{},"hard error (report-stop) — recorded for visibility; answering this does not resume the run, which is already terminal",answered,reject,2026-08-08T05:33:20Z,2026-08-08T05:11:34Z,Dan 8 will be ru-run to fix all these issues
567,MANUAL-20260808_052156_904168,,manual,interactive,"Data-integrity finding, found as a side effect of this session's CRUD audit, not caused by it: all 17 of Dan 8 passage 37465's phenomenon rows for Daniel (verse.osisId Dan.8.1-8.27) point to phenomenon.hib_id=22, a SOFT-DELETED ('Daniel', deleted=1) hib row -- not the current live Daniel hib_id=47. Confirmed: Dan 1's passage (37467) has no such issue, all its phenomena correctly reference live hib rows including Daniel=47; operation_party.hib_id has zero orphaned references anywhere. This predates this session's fixes -- it is residue from an OLDER hib.set correction (before the 2026-08-07 update-in-place fix), where a 'Daniel' row's id changed (old id -> 22 -> ... -> 47 per BUILD.md sec78's own account of a similar id-46 event) without the already-written Dan-8 phenomena being repointed at the time. Practical effect: closing.set's own phenomenon/operation lookups still resolve Daniel's Dan-8 content correctly (they join hib without filtering deleted=0), but phenomenon.set/operation.set's OWN hib_by_label lookups (live-only) cannot resolve these 17 phenomena by 'Daniel' at all -- confirmed live, this is what surfaced the bug (a no-op regression test against real Dan 8 data failed with 'no registered phenomenon for Daniel' until the hib_id was repointed in an isolated test copy). Options: (a) repair now -- UPDATE phenomenon SET hib_id=47 WHERE hib_id=22 AND deleted=0 (17 rows), the same repair proven safe in the isolated test copy; (b) leave as-is, since closing.set's own lookups aren't affected and no downstream report currently breaks; (c) something else. Recommend (a), scoped to exactly these 17 rows, logged to debate_change_detail like every other write this session -- but not applying without your decision, since this touches real analytical content (Dan 8's phenomena register), not just mechanism.",{},researcher-initiated — no run to resume; a standalone tracked note,answered,approve,2026-08-08T05:33:20Z,2026-08-08T05:21:56Z,repair now
568,RUN-20260808_062212_783-CONFIGMAINT,,configmaint.validate,prompted,"cfg_* is structurally coherent, but has findings needing your judgement: 1 stale-doc finding(s), 1 lib module(s) missing a cfg_utility row. Full detail (every item, by category) written to iba\app\config\CONFIG-REPORT-v59-20260808.md — see the ""findings"" section.","{""orphans"": [], ""needs_justification"": [], ""stale_filled_by"": [], ""stale_docs"": [""GOVERNANCE.md was last modified 2026-08-07T16:11:38Z, before the newest applied cfg_change_detail row (2026-08-08T05:06:22Z) \u2014 check whether that change needs an entry (GOVERNANCE.md \u00a78's own rule)""], ""unregistered_lib_modules"": [""iba/app/lib/debateaudit.py has no cfg_utility row \u2014 run migration/bootstrap_cfg_utility.py to register it""], ""low_config_density_utilities"": [], ""orphan_book_order"": [], ""orphan_connection"": [], ""orphan_candidate_rule"": [], ""report_path"": ""iba\\app\\config\\CONFIG-REPORT-v59-20260808.md""}","coherence checks passed; these are advisory findings, not errors — approve to acknowledge as known/acceptable, reject to flag for action, or revise with a comment on what to check",answered,approve,2026-08-08T05:33:20Z,2026-08-08T05:22:14Z,fix the stale-docs and missing lib module
569,RUN-20260808_062340_351-CONFIGMAINT,,configmaint.validate,prompted,"cfg_* is structurally coherent, but has findings needing your judgement: 1 utility module(s) with zero cfg.setting()/cfg.enum() usage. Full detail (every item, by category) written to iba\app\config\CONFIG-REPORT-v60-20260808.md — see the ""findings"" section.","{""orphans"": [], ""needs_justification"": [], ""stale_filled_by"": [], ""stale_docs"": [], ""unregistered_lib_modules"": [], ""low_config_density_utilities"": [""cfg_utility 'debateaudit' (iba\\app\\lib\\debateaudit.py) has zero Cfg-method call sites (.setting()/.enum()/.tables()/... under any variable name) \u2014 confirm this is a legitimate zero (mark `cfg_utility.config_exempt=1` via `configmaint.propose`) or a real completeness gap""], ""orphan_book_order"": [], ""orphan_connection"": [], ""orphan_candidate_rule"": [], ""report_path"": ""iba\\app\\config\\CONFIG-REPORT-v60-20260808.md""}","coherence checks passed; these are advisory findings, not errors — approve to acknowledge as known/acceptable, reject to flag for action, or revise with a comment on what to check",answered,approve,2026-08-08T05:33:20Z,2026-08-08T05:23:43Z,fix the missing enum
