registry_word,status,source,strongNumber,stepGloss,language,count,sense_head
deceit,raw-complete,legacy registry: High Confidence,G1388,deceit,Greek,49,deceit
deceit,raw-complete,legacy registry: High Confidence,G1818,to deceive,Greek,8,to deceive
deceit,raw-complete,legacy registry: High Confidence,G3834,craftiness,Greek,9,craftiness
deceit,raw-complete,legacy registry: High Confidence,G4106,error,Greek,13,error
deceit,raw-complete,legacy registry: High Confidence,G4108,deceiving,Greek,7,deceiving
deceit,raw-complete,legacy registry: High Confidence,G5573,lying,Greek,1,lying
deceit,raw-complete,legacy registry: High Confidence,G5574,to lie,Greek,40,to lie
deceit,raw-complete,legacy registry: High Confidence,G5579,lie,Greek,35,lie
deceit,raw-complete,legacy registry: High Confidence,G5582,falsehood,Greek,1,falsehood
deceit,raw-complete,legacy registry: High Confidence,G6957,deceit,Greek,5,deceit
deceit,raw-complete,legacy registry: High Confidence,H0205G,evil: wickedness,Hebrew,66,evil: wickedness
deceit,raw-complete,legacy registry: High Confidence,H0391,deceptive,Hebrew,2,deceptive
deceit,raw-complete,legacy registry: High Confidence,H0693,to ambush,Hebrew,41,to ambush
deceit,raw-complete,legacy registry: High Confidence,H0898,to act treacherously,Hebrew,49,to act treacherously
deceit,raw-complete,legacy registry: High Confidence,H2505B,to smooth,Hebrew,9,to smooth
deceit,raw-complete,legacy registry: High Confidence,H2514,flattery,Hebrew,1,flattery
deceit,raw-complete,legacy registry: High Confidence,H2665,plot,Hebrew,1,plot
deceit,raw-complete,legacy registry: High Confidence,H3576,to lie,Hebrew,16,to lie
deceit,raw-complete,legacy registry: High Confidence,H3577,lie,Hebrew,31,lie
deceit,raw-complete,legacy registry: High Confidence,H3582,to hide,Hebrew,32,to hide
deceit,raw-complete,legacy registry: High Confidence,H3584,to deceive,Hebrew,22,to deceive
deceit,raw-complete,legacy registry: High Confidence,H3586,deceptive,Hebrew,1,deceptive
deceit,raw-complete,legacy registry: High Confidence,H3655,to flatter,Hebrew,4,to flatter
deceit,raw-complete,legacy registry: High Confidence,H3868,be devious,Hebrew,6,be devious
deceit,raw-complete,legacy registry: High Confidence,H4123,deception,Hebrew,1,deception
deceit,raw-complete,legacy registry: High Confidence,H4209,plot,Hebrew,19,plot
deceit,raw-complete,legacy registry: High Confidence,H4820,deceit,Hebrew,39,deceit
deceit,raw-complete,legacy registry: High Confidence,H4860,guile,Hebrew,1,guile
deceit,raw-complete,legacy registry: High Confidence,H5230,to plot,Hebrew,4,to plot
deceit,raw-complete,legacy registry: High Confidence,H5377,to deceive,Hebrew,17,to deceive
deceit,raw-complete,legacy registry: High Confidence,H5641,to hide,Hebrew,84,to hide
deceit,raw-complete,legacy registry: High Confidence,H5956,to conceal,Hebrew,28,to conceal
deceit,raw-complete,legacy registry: High Confidence,H6121A,insidious,Hebrew,2,insidious
deceit,raw-complete,legacy registry: High Confidence,H6280,be abundant,Hebrew,2,be abundant
deceit,raw-complete,legacy registry: High Confidence,,,,,
deceit,raw-complete,legacy registry: High Confidence,H7423A,deceit,Hebrew,10,deceit
deceit,raw-complete,legacy registry: High Confidence,H7423B,slackness,Hebrew,5,slackness
deceit,raw-complete,legacy registry: High Confidence,H7723G,vanity: false,Hebrew,26,false
deceit,raw-complete,legacy registry: High Confidence,H8266,to deal,Hebrew,6,to deal
deceit,raw-complete,legacy registry: High Confidence,H8267,deception,Hebrew,113,deception
deceit,raw-complete,legacy registry: High Confidence,H8419,perversity,Hebrew,10,perversity
deceit,raw-complete,legacy registry: High Confidence,H8496,oppression,Hebrew,4,oppression
deceit,raw-complete,legacy registry: High Confidence,H8649B,deceitfulness,Hebrew,8,deceitfulness
defilement,raw-complete,legacy registry: Missing Inner Being Words,G0234,defilement,Greek,1,defilement
defilement,raw-complete,legacy registry: Missing Inner Being Words,G0449,unwashed,Greek,3,unwashed
defilement,raw-complete,legacy registry: Missing Inner Being Words,G2839G,common: unsanctified,Greek,18,common: unsanctified
defilement,raw-complete,legacy registry: Missing Inner Being Words,G2840,to profane,Greek,16,to profane
defilement,raw-complete,legacy registry: Missing Inner Being Words,G3392,to stain,Greek,116,to stain
defilement,raw-complete,legacy registry: Missing Inner Being Words,G3393,defilement,Greek,4,defilement
defilement,raw-complete,legacy registry: Missing Inner Being Words,G3394,defilement,Greek,1,defilement
defilement,raw-complete,legacy registry: Missing Inner Being Words,G3435,to defile,Greek,15,to defile
defilement,raw-complete,legacy registry: Missing Inner Being Words,G3436,defilement,Greek,2,defilement
defilement,raw-complete,legacy registry: Missing Inner Being Words,G4510,to defile,Greek,2,to defile
defilement,raw-complete,legacy registry: Missing Inner Being Words,G4695,to stain,Greek,2,to stain
defilement,raw-complete,legacy registry: Missing Inner Being Words,G5351,to destroy,Greek,21,to destroy
defilement,raw-complete,legacy registry: Missing Inner Being Words,G7121,to defile,Greek,4,to defile
defilement,raw-complete,legacy registry: Missing Inner Being Words,G7170,to defile,Greek,1,to defile
defilement,raw-complete,legacy registry: Missing Inner Being Words,G8327,defilement,Greek,1,defilement
defilement,raw-complete,legacy registry: Missing Inner Being Words,H1351,to defile,Hebrew,11,to defile
defilement,raw-complete,legacy registry: Missing Inner Being Words,H1352,defilement,Hebrew,1,defilement
defilement,raw-complete,legacy registry: Missing Inner Being Words,H1602,to abhor,Hebrew,10,to abhor
defilement,raw-complete,legacy registry: Missing Inner Being Words,H2490H,to profane/begin: profane,Hebrew,78,profane
defilement,raw-complete,legacy registry: Missing Inner Being Words,H2491B,profaned,Hebrew,4,profaned
defilement,raw-complete,legacy registry: Missing Inner Being Words,H2610,to pollute,Hebrew,11,to pollute
defilement,raw-complete,legacy registry: Missing Inner Being Words,H2930A,to defile,Hebrew,161,to defile
defilement,raw-complete,legacy registry: Missing Inner Being Words,H2931,unclean,Hebrew,88,unclean
defilement,raw-complete,legacy registry: Missing Inner Being Words,H2932,uncleanness,Hebrew,36,uncleanness
defilement,raw-complete,legacy registry: Missing Inner Being Words,H2933,to defile,Hebrew,1,to defile
defilement,raw-complete,legacy registry: Missing Inner Being Words,H2936,to soil,Hebrew,1,to soil
defilement,raw-complete,legacy registry: Missing Inner Being Words,H5079,impurity,Hebrew,29,impurity
defilement,raw-complete,legacy registry: Missing Inner Being Words,H5953D,to thrust,Hebrew,1,to thrust
defilement,raw-complete,legacy registry: Missing Inner Being Words,H6942I,to consecrate: forfeit,Hebrew,1,forfeit
defilement,raw-complete,legacy registry: Missing Inner Being Words,H8262,to detest,Hebrew,7,to detest
delight,raw-complete,legacy registry: Missing Inner Being Words,G0020,joy,Greek,20,joy
delight,raw-complete,legacy registry: Missing Inner Being Words,G0587,pleasing,Greek,2,pleasing
delight,raw-complete,legacy registry: Missing Inner Being Words,G0699,pleasing,Greek,2,pleasing
delight,raw-complete,legacy registry: Missing Inner Being Words,G0700,to please,Greek,65,to please
delight,raw-complete,legacy registry: Missing Inner Being Words,G2100,to please,Greek,16,to please
delight,raw-complete,legacy registry: Missing Inner Being Words,G2106,to delight,Greek,52,to delight
delight,raw-complete,legacy registry: Missing Inner Being Words,G2234,gladly,Greek,6,gladly
delight,raw-complete,legacy registry: Missing Inner Being Words,G4913,to delight,Greek,1,to delight
delight,raw-complete,legacy registry: Missing Inner Being Words,G5463,to rejoice,Greek,115,to rejoice
delight,raw-complete,legacy registry: Missing Inner Being Words,G5479,joy,Greek,85,joy
delight,raw-complete,legacy registry: Missing Inner Being Words,G7936,to delight,Greek,1,to delight
delight,raw-complete,legacy registry: Missing Inner Being Words,H1523,to rejoice,Hebrew,54,to rejoice
delight,raw-complete,legacy registry: Missing Inner Being Words,H2530A,to desire,Hebrew,21,to desire
delight,raw-complete,legacy registry: Missing Inner Being Words,H2531,delight,Hebrew,6,delight
delight,raw-complete,legacy registry: Missing Inner Being Words,H2532A,desire,Hebrew,17,desire
delight,raw-complete,legacy registry: Missing Inner Being Words,H2532B,desirable thing,Hebrew,8,desirable thing
delight,raw-complete,legacy registry: Missing Inner Being Words,H2654A,to delight in,Hebrew,74,to delight in
delight,raw-complete,legacy registry: Missing Inner Being Words,H2654B,to sway,Hebrew,1,to sway
delight,raw-complete,legacy registry: Missing Inner Being Words,H2655,delighting,Hebrew,12,delighting
delight,raw-complete,legacy registry: Missing Inner Being Words,H2656,pleasure,Hebrew,39,pleasure
delight,raw-complete,legacy registry: Missing Inner Being Words,H2657H,My Delight Is in Her,Hebrew,2,My Delight Is in Her
delight,raw-complete,legacy registry: Missing Inner Being Words,H2896A,pleasant,Hebrew,409,pleasant
delight,raw-complete,legacy registry: Missing Inner Being Words,H3302,be beautiful,Hebrew,8,be beautiful
delight,raw-complete,legacy registry: Missing Inner Being Words,H4261,desire,Hebrew,14,desire
delight,raw-complete,legacy registry: Missing Inner Being Words,H4263,compassion,Hebrew,1,compassion
delight,raw-complete,legacy registry: Missing Inner Being Words,H4574,delicacy,Hebrew,3,delicacy
delight,raw-complete,legacy registry: Missing Inner Being Words,H4885,rejoicing,Hebrew,17,rejoicing
delight,raw-complete,legacy registry: Missing Inner Being Words,H4998,be lovely,Hebrew,3,be lovely
delight,raw-complete,legacy registry: Missing Inner Being Words,H5000,lovely,Hebrew,10,lovely
delight,raw-complete,legacy registry: Missing Inner Being Words,H5273A,pleasant,Hebrew,11,pleasant
delight,raw-complete,legacy registry: Missing Inner Being Words,H5276,be pleasant,Hebrew,8,be pleasant
delight,raw-complete,legacy registry: Missing Inner Being Words,H5282,pleasantness,Hebrew,1,pleasantness
delight,raw-complete,legacy registry: Missing Inner Being Words,H5414G,to give: give,Hebrew,1324,give/deliver/send/produce
delight,raw-complete,legacy registry: Missing Inner Being Words,H5727,to luxuriate,Hebrew,1,to luxuriate
delight,raw-complete,legacy registry: Missing Inner Being Words,H5730A,delicacy,Hebrew,3,delicacy
delight,raw-complete,legacy registry: Missing Inner Being Words,H5730B,delight,Hebrew,2,delight
delight,raw-complete,legacy registry: Missing Inner Being Words,H5965,to rejoice,Hebrew,3,to rejoice
delight,raw-complete,legacy registry: Missing Inner Being Words,H6026,to delight,Hebrew,10,to delight
delight,raw-complete,legacy registry: Missing Inner Being Words,H6027,delight,Hebrew,2,delight
delight,raw-complete,legacy registry: Missing Inner Being Words,H6149,to please,Hebrew,8,to please
delight,raw-complete,legacy registry: Missing Inner Being Words,H7306,to smell,Hebrew,11,to smell
delight,raw-complete,legacy registry: Missing Inner Being Words,H7470,pleasure,Hebrew,2,pleasure
delight,raw-complete,legacy registry: Missing Inner Being Words,H7521,to accept,Hebrew,59,to accept
delight,raw-complete,legacy registry: Missing Inner Being Words,H7522,acceptance,Hebrew,56,acceptance
delight,raw-complete,legacy registry: Missing Inner Being Words,H7797,to rejoice,Hebrew,27,to rejoice
delight,raw-complete,legacy registry: Missing Inner Being Words,H7814,laughter,Hebrew,15,laughter
delight,raw-complete,legacy registry: Missing Inner Being Words,H8055,to rejoice,Hebrew,161,to rejoice
delight,raw-complete,legacy registry: Missing Inner Being Words,H8056,glad,Hebrew,21,glad
delight,raw-complete,legacy registry: Missing Inner Being Words,H8057,joy,Hebrew,94,joy
delight,raw-complete,legacy registry: Missing Inner Being Words,H8173A,to smear,Hebrew,4,to smear
delight,raw-complete,legacy registry: Missing Inner Being Words,H8173B,to delight,Hebrew,6,to delight
delight,raw-complete,legacy registry: Missing Inner Being Words,H8191,delight,Hebrew,9,delight
delight,raw-complete,legacy registry: Missing Inner Being Words,H8231,to polish,Hebrew,1,to polish
delight,raw-complete,legacy registry: Missing Inner Being Words,H8342,rejoicing,Hebrew,22,rejoicing
delight,raw-complete,legacy registry: Missing Inner Being Words,H8378,desire,Hebrew,20,desire
delight,raw-complete,legacy registry: Missing Inner Being Words,H8588,luxury,Hebrew,5,luxury
desire,raw-complete,legacy registry: High Confidence,G0154,to ask,Greek,145,to ask
desire,raw-complete,legacy registry: High Confidence,G0701,pleasing,Greek,27,pleasing
desire,raw-complete,legacy registry: High Confidence,G1013,plan,Greek,3,plan
desire,raw-complete,legacy registry: High Confidence,G1014,to plan,Greek,117,to plan
desire,raw-complete,legacy registry: High Confidence,G1809,to demand/ask for,Greek,1,to demand/ask for
desire,raw-complete,legacy registry: High Confidence,G1934,to seek after,Greek,29,to seek after
desire,raw-complete,legacy registry: High Confidence,G1937,to long for,Greek,58,to long for
desire,raw-complete,legacy registry: High Confidence,G1938,one who desires,Greek,4,one who desires
desire,raw-complete,legacy registry: High Confidence,G1939,desire,Greek,77,desire
desire,raw-complete,legacy registry: High Confidence,G1971,to long for,Greek,17,to long for
desire,raw-complete,legacy registry: High Confidence,G1972,longing,Greek,2,longing
desire,raw-complete,legacy registry: High Confidence,G1974,longing,Greek,1,longing
desire,raw-complete,legacy registry: High Confidence,G2065,to ask,Greek,121,to ask
desire,raw-complete,legacy registry: High Confidence,G2107,goodwill,Greek,19,goodwill
desire,raw-complete,legacy registry: High Confidence,G21415,desirable,Greek,1,desirable
desire,raw-complete,legacy registry: High Confidence,G2212,to seek,Greek,376,to seek
desire,raw-complete,legacy registry: High Confidence,G2307,will/desire,Greek,100,will/desire
desire,raw-complete,legacy registry: High Confidence,G2309,to will/desire,Greek,323,to will/desire
desire,raw-complete,legacy registry: High Confidence,G2442,to desire,Greek,2,to desire
desire,raw-complete,legacy registry: High Confidence,G2691,to desire,Greek,1,to desire
desire,raw-complete,legacy registry: High Confidence,G3713,to aspire,Greek,3,to aspire
desire,raw-complete,legacy registry: High Confidence,G3715,lust,Greek,1,lust
desire,raw-complete,legacy registry: High Confidence,G3870,to plead/comfort,Greek,202,to plead/comfort
desire,raw-complete,legacy registry: High Confidence,G7410,desire,Greek,13,desire
desire,raw-complete,legacy registry: High Confidence,G7411,desirable,Greek,14,desirable
desire,raw-complete,legacy registry: High Confidence,H0015,oh that!,Hebrew,1,oh that!
desire,raw-complete,legacy registry: High Confidence,H0035,desire,Hebrew,1,desire
desire,raw-complete,legacy registry: High Confidence,H0157G,to love: lover,Hebrew,207,lover
