obs_id,node_id,meaning_source,obs_text,tag,window,stage,strongNumber,stepGloss,surface,role,text,reference,node_related_subgroup,subgroup_label,strong_related_subgroup,cluster_code,short_name,question_code,strong,text,question_code,window,question_text
619,826,,The evidence shows both patterns depending on strong: in Matt.20.3/6 the idle state precedes any judgement (the householder later judges/hires based on observed idleness); in 2Pet.2.3 the negated idleness follows from and confirms a prior belief (condemnation was already decreed 'from long ago') while itself grounding the reader's conclusion that judgment is reliable; in Eccl.10.18 the observed idleness (slack hands) precedes the sage's concluding judgement about causation. No single fixed order is consistent across the subgroup.,answered-no-flag,cognitive,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D1.1.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D1.1.2,cognitive,"Across the verses, does the characteristic consistently precede a judgement or belief, follow one, or both?"
620,827,,"None. Across the subgroup's evidence there is no orientation toward a future fullness the idle person moves toward; idleness names an arrested, static, or negatively-characterized condition (standing unemployed, indolent hands, non-dormant judgment) rather than a trajectory toward increase or maturity. Where movement toward fullness does appear in the wider cluster (e.g. 2Pet.1.8's ineffective/unfruitful contrasted with increasing virtues), it belongs to G0692 but frames idleness as the thing prevented, not the person's own forward movement.",answered-no-flag,action-impact,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",Mat 20:6,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D10.1.2,G0692,"And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",D10.1.2,action-impact,"Across the evidence, is there any orientation toward a future fullness — something the person moves toward, not only what they currently are? Record it, or record none."
620,828,,"None. Across the subgroup's evidence there is no orientation toward a future fullness the idle person moves toward; idleness names an arrested, static, or negatively-characterized condition (standing unemployed, indolent hands, non-dormant judgment) rather than a trajectory toward increase or maturity. Where movement toward fullness does appear in the wider cluster (e.g. 2Pet.1.8's ineffective/unfruitful contrasted with increasing virtues), it belongs to G0692 but frames idleness as the thing prevented, not the person's own forward movement.",answered-no-flag,action-impact,char-answers,G0691,be idle,idle,"[""M67"", ""T2""]","And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",2Pe 2:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D10.1.2,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",D10.1.2,action-impact,"Across the evidence, is there any orientation toward a future fullness — something the person moves toward, not only what they currently are? Record it, or record none."
620,829,,"None. Across the subgroup's evidence there is no orientation toward a future fullness the idle person moves toward; idleness names an arrested, static, or negatively-characterized condition (standing unemployed, indolent hands, non-dormant judgment) rather than a trajectory toward increase or maturity. Where movement toward fullness does appear in the wider cluster (e.g. 2Pet.1.8's ineffective/unfruitful contrasted with increasing virtues), it belongs to G0692 but frames idleness as the thing prevented, not the person's own forward movement.",answered-no-flag,action-impact,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D10.1.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D10.1.2,action-impact,"Across the evidence, is there any orientation toward a future fullness — something the person moves toward, not only what they currently are? Record it, or record none."
621,830,,"The subgroup's evidence does not depict an 'immediate response' to a stimulus in the behavioural sense this question assumes (idleness is itself the state, not a response triggered by an event within the verse). This may be resolvable with adjacent narrative context (e.g. what precedes the laborers' standing idle in Matt.20.3/6) but is not determinable from the subgroup's own occurrences alone.",could-not-resolve,action-impact,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D10.2.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D10.2.2,action-impact,"Across the verses, is that immediate response consistent or varied?"
622,831,,"Cannot be determined from this subgroup's own evidence since no clear 'immediate response' phase is established (see D10.2.2); the sustained effect (e.g. house deterioration in Eccl.10.18, ongoing unemployment in Matt.20.3/6) is depicted but without a contrasted initial response to compare it against within these verses.",could-not-resolve,action-impact,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D10.3.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D10.3.2,action-impact,How does the sustained effect differ from the immediate response (D10.2)?
623,832,,"Where transformation is depicted, it reads as reversible in the literal cases: idle laborers in Matt.20.3/6 move from idle to hired/working when the householder acts; indolence's effects on the house (Eccl.10.18) are presented as an ongoing/progressive consequence of continued neglect, implying that ceasing the indolence could arrest further decay, though existing damage (sinking roof) is not undone. G0691's application to condemnation (2Pet.2.3) does not depict transformation at all -- it denies a state-change (non-dormancy) rather than tracking movement from one state to another.",answered-no-flag,action-impact,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D10.4.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D10.4.2,action-impact,Is the transformation reversible or irreversible in the evidence?
623,833,,"Where transformation is depicted, it reads as reversible in the literal cases: idle laborers in Matt.20.3/6 move from idle to hired/working when the householder acts; indolence's effects on the house (Eccl.10.18) are presented as an ongoing/progressive consequence of continued neglect, implying that ceasing the indolence could arrest further decay, though existing damage (sinking roof) is not undone. G0691's application to condemnation (2Pet.2.3) does not depict transformation at all -- it denies a state-change (non-dormancy) rather than tracking movement from one state to another.",answered-no-flag,action-impact,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D10.4.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D10.4.2,action-impact,Is the transformation reversible or irreversible in the evidence?
624,834,,"Yes, the mechanism differs by context. In G0692 (Matt.20.3/6) the mechanism is circumstantial/economic -- absence of an employer's summons. In 1Tim.5.13/Titus.1.12 (G0692, cluster context) idleness operates via habitual moral choice leading to further vice. In H8220 (Eccl.10.18) the mechanism is physical/instrumental -- slack hands failing to maintain a structure, producing direct material decay. In G0691 (2Pet.2.3) the 'mechanism' is rhetorical/theological -- a personification denying dormancy to underscore the certainty of divine judgment's operation. Four distinct registers (economic, moral, physical, theological-rhetorical) for the same root concept.",answered-no-flag,action-impact,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D10.6.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D10.6.2,action-impact,"Does the mechanism differ across contexts in the evidence; if so, how?"
624,835,,"Yes, the mechanism differs by context. In G0692 (Matt.20.3/6) the mechanism is circumstantial/economic -- absence of an employer's summons. In 1Tim.5.13/Titus.1.12 (G0692, cluster context) idleness operates via habitual moral choice leading to further vice. In H8220 (Eccl.10.18) the mechanism is physical/instrumental -- slack hands failing to maintain a structure, producing direct material decay. In G0691 (2Pet.2.3) the 'mechanism' is rhetorical/theological -- a personification denying dormancy to underscore the certainty of divine judgment's operation. Four distinct registers (economic, moral, physical, theological-rhetorical) for the same root concept.",answered-no-flag,action-impact,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D10.6.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D10.6.2,action-impact,"Does the mechanism differ across contexts in the evidence; if so, how?"
