stepGloss,surface,role,cluster_code,short_name,cluster_subgroup_code,question_code,strong,text,id,meaning_source,obs_text,question_text
be idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D10.6.2,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",624,,"Yes, the mechanism differs by context. In G0692 (Matt.20.3/6) the mechanism is circumstantial/economic -- absence of an employer's summons. In 1Tim.5.13/Titus.1.12 (G0692, cluster context) idleness operates via habitual moral choice leading to further vice. In H8220 (Eccl.10.18) the mechanism is physical/instrumental -- slack hands failing to maintain a structure, producing direct material decay. In G0691 (2Pet.2.3) the 'mechanism' is rhetorical/theological -- a personification denying dormancy to underscore the certainty of divine judgment's operation. Four distinct registers (economic, moral, physical, theological-rhetorical) for the same root concept.","Does the mechanism differ across contexts in the evidence; if so, how?"
idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D11.1.1,G0692,"And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",625,,"The subgroup's evidence reads idleness as belonging to the fallen/creaturely condition rather than to created design: Matt.20.3/6's idle laborers reflect an unmet economic need (not an ideal state); Eccl.10.18's indolence causes ruin, a plainly negative outcome of neglect; 1Tim.5.13/Titus.1.12 (cluster context) treat idleness as a culpable moral failing. G0691's use in 2Pet.2.3 (negated idleness of condemnation) is not about human idleness at all but a rhetorical device concerning divine judgment, and so does not speak to human created design or fallenness.","Across the evidence, does the characteristic's role read as belonging to created design, to the fallen condition, to both, or as not determinable?"
idleness,indolence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D11.1.1,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",625,,"The subgroup's evidence reads idleness as belonging to the fallen/creaturely condition rather than to created design: Matt.20.3/6's idle laborers reflect an unmet economic need (not an ideal state); Eccl.10.18's indolence causes ruin, a plainly negative outcome of neglect; 1Tim.5.13/Titus.1.12 (cluster context) treat idleness as a culpable moral failing. G0691's use in 2Pet.2.3 (negated idleness of condemnation) is not about human idleness at all but a rhetorical device concerning divine judgment, and so does not speak to human created design or fallenness.","Across the evidence, does the characteristic's role read as belonging to created design, to the fallen condition, to both, or as not determinable?"
be idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D11.1.1,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",625,,"The subgroup's evidence reads idleness as belonging to the fallen/creaturely condition rather than to created design: Matt.20.3/6's idle laborers reflect an unmet economic need (not an ideal state); Eccl.10.18's indolence causes ruin, a plainly negative outcome of neglect; 1Tim.5.13/Titus.1.12 (cluster context) treat idleness as a culpable moral failing. G0691's use in 2Pet.2.3 (negated idleness of condemnation) is not about human idleness at all but a rhetorical device concerning divine judgment, and so does not speak to human created design or fallenness.","Across the evidence, does the characteristic's role read as belonging to created design, to the fallen condition, to both, or as not determinable?"
idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D2.1.1,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",626,,"In Matt.20.3/6, idleness is shown as a transient, circumstantial state (standing unemployed at a given hour), with no emotion-language attached -- a descriptive economic condition, not an inner feeling.","In this verse, what is the felt quality of the characteristic -- is it shown as a settled disposition or a transient response, and what emotion-language or bodily-feeling language, if any, accompanies it? Record it, or record none."
idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D2.1.1,G0692,"And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",626,,"In Matt.20.3/6, idleness is shown as a transient, circumstantial state (standing unemployed at a given hour), with no emotion-language attached -- a descriptive economic condition, not an inner feeling.","In this verse, what is the felt quality of the characteristic -- is it shown as a settled disposition or a transient response, and what emotion-language or bodily-feeling language, if any, accompanies it? Record it, or record none."
idle,idlers,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D2.1.1,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",627,,"In 1Tim.5.13 and Titus.1.12, idleness is shown as a settled disposition -- a habitual character trait ('learn to be idlers,' 'lazy gluttons') rather than a momentary lapse, though still no bodily-feeling language accompanies it.","In this verse, what is the felt quality of the characteristic -- is it shown as a settled disposition or a transient response, and what emotion-language or bodily-feeling language, if any, accompanies it? Record it, or record none."
idle,idlers,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D2.1.1,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",627,,"In 1Tim.5.13 and Titus.1.12, idleness is shown as a settled disposition -- a habitual character trait ('learn to be idlers,' 'lazy gluttons') rather than a momentary lapse, though still no bodily-feeling language accompanies it.","In this verse, what is the felt quality of the characteristic -- is it shown as a settled disposition or a transient response, and what emotion-language or bodily-feeling language, if any, accompanies it? Record it, or record none."
idle,lazy,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D2.1.1,G0692,"One of the Cretans, a prophet of their own, said, “ Cretans are always liars, evil beasts, lazy gluttons.”",627,,"In 1Tim.5.13 and Titus.1.12, idleness is shown as a settled disposition -- a habitual character trait ('learn to be idlers,' 'lazy gluttons') rather than a momentary lapse, though still no bodily-feeling language accompanies it.","In this verse, what is the felt quality of the characteristic -- is it shown as a settled disposition or a transient response, and what emotion-language or bodily-feeling language, if any, accompanies it? Record it, or record none."
idleness,indolence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D2.1.1,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",628,,"In Eccl.10.18, indolence is depicted as a settled condition of the hands (slackness) producing sustained material consequence (sinking roof, leaking house) -- no explicit emotion-language, but the imagery implies a bodily dimension (hands) rather than pure inner disposition.","In this verse, what is the felt quality of the characteristic -- is it shown as a settled disposition or a transient response, and what emotion-language or bodily-feeling language, if any, accompanies it? Record it, or record none."
be idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D2.1.1,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",629,,"None -- in 2Pet.2.3 'idle' is applied to abstract condemnation, not a person, so no felt quality or emotion-language is present or applicable.","In this verse, what is the felt quality of the characteristic -- is it shown as a settled disposition or a transient response, and what emotion-language or bodily-feeling language, if any, accompanies it? Record it, or record none."
idle,idle,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_A_dispositional_idleness,D2.1.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",630,,"The felt quality varies by context: transient/circumstantial in Matt.20.3/6, settled/habitual in 1Tim.5.13 and Titus.1.12, physically-embodied in Eccl.10.18, and inapplicable (non-human subject) in 2Pet.2.3. No uniform felt quality is attested across the subgroup.","Across the verses, is the felt quality consistent, or does it vary by context?"
